Index	Tissue	Dataset_ID	Sample_ID	T:Tissue;C:Cellline	Cellline_name	Expression_level
50	Adipose-Normal	GSE13506	GSM340504	T	None	12.715533
51	Adipose-Normal	GSE13506	GSM340505	T	None	13.032045
52	Adipose-Normal	GSE13506	GSM340506	T	None	12.968487
53	Adipose-Normal	GSE13506	GSM340507	T	None	13.089616
54	Adipose-Normal	GSE13506	GSM340508	T	None	13.378024
55	Adipose-Normal	GSE13506	GSM340509	T	None	12.881687
56	Adipose-Normal	GSE13506	GSM340510	T	None	12.828732
57	Adipose-Normal	GSE13506	GSM340511	T	None	12.880732
58	Adipose-Normal	GSE13506	GSM340512	T	None	12.753426
59	Adipose-Normal	GSE13506	GSM340513	T	None	12.905763
60	Adipose-Normal	GSE13506	GSM340514	T	None	12.67926
61	Adipose-Normal	GSE13506	GSM340515	T	None	12.811174
62	Adipose-Normal	GSE13506	GSM340516	T	None	12.820976
63	Adipose-Normal	GSE13506	GSM340517	T	None	13.119428
64	Adipose-Normal	GSE13506	GSM340518	T	None	13.070289
65	Adipose-Normal	GSE13506	GSM340519	T	None	13.071965
66	Adipose-Normal	GSE13506	GSM340520	T	None	12.773139
67	Adipose-Normal	GSE13506	GSM340521	T	None	12.875365
68	Adipose-Normal	GSE13506	GSM340522	T	None	13.355351
69	Adipose-Normal	GSE13506	GSM340523	T	None	13.048827
70	Adipose-Normal	GSE13506	GSM340524	T	None	13.014544
71	Adipose-Normal	GSE13506	GSM340525	T	None	13.126221
72	Adipose-Normal	GSE13506	GSM340526	T	None	13.083812
73	Adipose-Normal	GSE13506	GSM340527	T	None	13.711345
74	Adipose-Normal	GSE13506	GSM340528	T	None	13.025312
75	Adipose-Normal	GSE13506	GSM340529	T	None	13.314158
76	Adipose-Normal	GSE13506	GSM340530	T	None	13.52943
77	Adipose-Normal	GSE13506	GSM340531	T	None	13.115856
78	Adipose-Normal	GSE13506	GSM340532	T	None	12.916439
79	Adipose-Normal	GSE13506	GSM340533	T	None	12.942881
80	Adipose-Normal	GSE13506	GSM340534	T	None	13.133142
81	Adipose-Normal	GSE13506	GSM340535	T	None	13.061708
82	Adipose-Normal	GSE13506	GSM340536	T	None	12.954015
83	Adrenal_Gland-Cancer	GSE19776	GSM1094056	T	None	13.221285
84	Adrenal_Gland-Cancer	GSE19776	GSM1094057	T	None	12.972082
85	Adrenal_Gland-Cancer	GSE19776	GSM1094058	T	None	12.181773
86	Adrenal_Gland-Cancer	GSE19776	GSM1094059	T	None	13.140511
87	Adrenal_Gland-Cancer	GSE19776	GSM1094060	T	None	13.236164
88	Adrenal_Gland-Cancer	GSE19776	GSM1094061	T	None	12.802315
89	Adrenal_Gland-Cancer	GSE19776	GSM1094062	T	None	13.078651
90	Adrenal_Gland-Cancer	GSE19776	GSM1094063	T	None	12.897468
91	Adrenal_Gland-Cancer	GSE19776	GSM1094064	T	None	12.393123
92	Adrenal_Gland-Cancer	GSE19776	GSM1094065	T	None	13.03909
93	Adrenal_Gland-Cancer	GSE19776	GSM1094066	T	None	12.848036
94	Adrenal_Gland-Cancer	GSE19776	GSM1094067	T	None	13.445403
95	Adrenal_Gland-Cancer	GSE19776	GSM1094068	T	None	13.0741415
96	Adrenal_Gland-Cancer	GSE19776	GSM1094069	T	None	12.747144
97	Adrenal_Gland-Cancer	GSE19776	GSM1094070	T	None	12.814383
98	Adrenal_Gland-Cancer	GSE19776	GSM1094071	T	None	12.74252
99	Adrenal_Gland-Cancer	GSE19776	GSM1094072	T	None	13.013846
100	Adrenal_Gland-Cancer	GSE19776	GSM1094073	T	None	13.334553
101	Adrenal_Gland-Cancer	GSE19776	GSM1094074	T	None	12.8919735
102	Adrenal_Gland-Cancer	GSE19776	GSM1094075	T	None	12.999824
103	Adrenal_Gland-Cancer	GSE19776	GSM1094076	T	None	12.82774
104	Adrenal_Gland-Cancer	GSE19776	GSM1094077	T	None	12.9675865
105	Adrenal_Gland-Cancer	GSE19776	GSM1094078	T	None	13.24674
106	Adrenal_Gland-Cancer	GSE19776	GSM1094079	T	None	12.153235
107	Adrenal_Gland-Cancer	GSE19776	GSM1094080	T	None	12.734498
108	Adrenal_Gland-Cancer	GSE2109	GSM117754	T	None	12.743152
109	Adrenal_Gland-Cancer	GSE2109	GSM203678	T	None	12.731319
110	Adrenal_Gland-Cancer	GSE8514	GSM211446	T	None	13.220227
111	Adrenal_Gland-Cancer	GSE8514	GSM211451	T	None	12.847057
112	Adrenal_Gland-Cancer	GSE8514	GSM211452	T	None	13.362765
113	Adrenal_Gland-Cancer	GSE8514	GSM211453	T	None	12.9151325
114	Adrenal_Gland-Cancer	GSE8514	GSM211454	T	None	13.34138
115	Adrenal_Gland-Cancer	GSE8514	GSM211455	T	None	12.422853
116	Adrenal_Gland-Cancer	GSE8514	GSM211456	T	None	13.761551
117	Adrenal_Gland-Cancer	GSE8514	GSM211457	T	None	12.8171835
118	Adrenal_Gland-Cancer	GSE8514	GSM211458	T	None	12.265029
119	Adrenal_Gland-Cancer	GSE8514	GSM211459	T	None	13.437492
120	Adrenal_Gland-Cancer	GSE8514	GSM211460	T	None	13.566768
121	Adrenal_Gland-Cancer	GSE2109	GSM38072	T	None	12.642729
122	Adrenal_Gland-Cancer	GSE2109	GSM46946	T	None	12.794212
123	Adrenal_Gland-Cancer	GSE19776	GSM493255	T	None	12.650603
124	Adrenal_Gland-Cancer	GSE19776	GSM493256	T	None	13.156715
125	Adrenal_Gland-Cancer	GSE19776	GSM493257	T	None	13.668552
126	Adrenal_Gland-Cancer	GSE19776	GSM493258	T	None	12.733651
127	Adrenal_Gland-Cancer	GSE19776	GSM493259	T	None	13.272776
128	Adrenal_Gland-Cancer	GSE19776	GSM493260	T	None	12.276415
129	Adrenal_Gland-Cancer	GSE19776	GSM493261	T	None	12.890644
130	Adrenal_Gland-Cancer	GSE19776	GSM493262	T	None	12.758639
131	Adrenal_Gland-Cancer	GSE19776	GSM493263	T	None	12.337065
132	Adrenal_Gland-Cancer	GSE19776	GSM493264	T	None	12.737881
133	Adrenal_Gland-Cancer	GSE19776	GSM493265	T	None	12.76072
134	Adrenal_Gland-Cancer	GSE19776	GSM493266	T	None	13.144817
135	Adrenal_Gland-Cancer	GSE19776	GSM493267	T	None	12.890644
136	Adrenal_Gland-Cancer	GSE19776	GSM493268	T	None	13.00422
137	Adrenal_Gland-Cancer	GSE19776	GSM493269	T	None	12.166791
138	Adrenal_Gland-Cancer	GSE19776	GSM493270	T	None	12.875174
139	Adrenal_Gland-Cancer	GSE19776	GSM493271	T	None	12.70628
140	Adrenal_Gland-Cancer	GSE19776	GSM493272	T	None	12.497602
141	Adrenal_Gland-Cancer	GSE19776	GSM493273	T	None	13.201971
142	Adrenal_Gland-Cancer	GSE33371	GSM825377	T	None	12.866893
143	Adrenal_Gland-Cancer	GSE33371	GSM825378	T	None	12.760512
144	Adrenal_Gland-Cancer	GSE33371	GSM825379	T	None	13.189207
145	Adrenal_Gland-Cancer	GSE33371	GSM825380	T	None	12.551708
146	Adrenal_Gland-Cancer	GSE33371	GSM825381	T	None	12.391781
147	Adrenal_Gland-Cancer	GSE33371	GSM825382	T	None	12.757598
148	Adrenal_Gland-Cancer	GSE33371	GSM825383	T	None	12.706064
149	Adrenal_Gland-Cancer	GSE33371	GSM825384	T	None	12.72174
150	Adrenal_Gland-Cancer	GSE33371	GSM825385	T	None	12.5992155
151	Adrenal_Gland-Cancer	GSE33371	GSM825386	T	None	12.746934
152	Adrenal_Gland-Cancer	GSE33371	GSM825387	T	None	12.754261
153	Adrenal_Gland-Cancer	GSE33371	GSM825388	T	None	12.876325
154	Adrenal_Gland-Cancer	GSE33371	GSM825389	T	None	12.563435
155	Adrenal_Gland-Cancer	GSE33371	GSM825390	T	None	13.1430645
156	Adrenal_Gland-Cancer	GSE33371	GSM825391	T	None	12.9231415
157	Adrenal_Gland-Cancer	GSE33371	GSM825392	T	None	12.936086
158	Adrenal_Gland-Cancer	GSE33371	GSM825393	T	None	12.912328
159	Adrenal_Gland-Cancer	GSE33371	GSM825394	T	None	12.67926
160	Adrenal_Gland-Cancer	GSE33371	GSM825395	T	None	12.299208
161	Adrenal_Gland-Cancer	GSE33371	GSM825396	T	None	12.749241
162	Adrenal_Gland-Cancer	GSE33371	GSM825397	T	None	13.061877
163	Adrenal_Gland-Cancer	GSE33371	GSM825398	T	None	12.838022
164	Adrenal_Gland-Cancer	GSE33371	GSM825399	T	None	12.625024
165	Adrenal_Gland-Cancer	GSE33371	GSM825400	T	None	12.444239
166	Adrenal_Gland-Cancer	GSE33371	GSM825401	T	None	12.565102
167	Adrenal_Gland-Cancer	GSE33371	GSM825402	T	None	12.382084
168	Adrenal_Gland-Cancer	GSE33371	GSM825403	T	None	12.302353
169	Adrenal_Gland-Cancer	GSE33371	GSM825404	T	None	12.313733
170	Adrenal_Gland-Cancer	GSE33371	GSM825405	T	None	11.753217
171	Adrenal_Gland-Cancer	GSE33371	GSM825406	T	None	12.298349
172	Adrenal_Gland-Cancer	GSE33371	GSM825407	T	None	12.705632
173	Adrenal_Gland-Cancer	GSE33371	GSM825408	T	None	12.520127
174	Adrenal_Gland-Cancer	GSE33371	GSM825409	T	None	12.287712
175	Adrenal_Gland-Cancer	GSE33371	GSM825410	T	None	12.3899
176	Adrenal_Gland-Cancer	GSE33371	GSM825411	T	None	12.208539
177	Adrenal_Gland-Cancer	GSE33371	GSM825412	T	None	12.511505
178	Adrenal_Gland-Cancer	GSE33371	GSM825413	T	None	11.814583
179	Adrenal_Gland-Cancer	GSE33371	GSM825414	T	None	12.522581
180	Adrenal_Gland-Cancer	GSE33371	GSM825415	T	None	12.324181
181	Adrenal_Gland-Cancer	GSE33371	GSM825416	T	None	12.912328
182	Adrenal_Gland-Cancer	GSE33371	GSM825417	T	None	12.321928
183	Adrenal_Gland-Cancer	GSE33371	GSM825418	T	None	12.816184
184	Adrenal_Gland-Cancer	GSE33371	GSM825419	T	None	12.495356
185	Adrenal_Gland-Cancer	GSE33371	GSM825420	T	None	12.496854
186	Adrenal_Gland-Cancer	GSE33371	GSM825421	T	None	12.529186
187	Adrenal_Gland-Cancer	GSE33371	GSM825422	T	None	12.739991
188	Adrenal_Gland-Cancer	GSE33371	GSM825423	T	None	12.515207
189	Adrenal_Gland-Cancer	GSE33371	GSM825424	T	None	12.357277
190	Adrenal_Gland-Cancer	GSE33371	GSM825425	T	None	12.347621
191	Adrenal_Gland-Cancer	GSE33371	GSM825426	T	None	12.910456
192	Adrenal_Gland-Cancer	GSE33371	GSM825427	T	None	12.218261
193	Adrenal_Gland-Cancer	GSE33371	GSM825428	T	None	12.284535
194	Adrenal_Gland-Cancer	GSE33371	GSM825429	T	None	12.945992
195	Adrenal_Gland-Cancer	GSE33371	GSM825430	T	None	12.928518
196	Adrenal_Gland-Cancer	GSE33371	GSM825431	T	None	12.002111
197	Adrenal_Gland-Normal	GSE43346	GSM1060745	T	None	12.684749
198	Adrenal_Gland-Normal	GSE8514	GSM211447	T	None	13.659104
199	Adrenal_Gland-Normal	GSE8514	GSM211448	T	None	12.9074545
200	Adrenal_Gland-Normal	GSE8514	GSM211449	T	None	13.638549
201	Adrenal_Gland-Normal	GSE8514	GSM211450	T	None	13.564745
202	Adrenal_Gland-Normal	GSE19776	GSM493251	T	None	13.121048
203	Adrenal_Gland-Normal	GSE19776	GSM493252	T	None	13.082315
204	Adrenal_Gland-Normal	GSE19776	GSM493253	T	None	13.037032
205	Adrenal_Gland-Normal	GSE19776	GSM493254	T	None	13.010878
206	Adrenal_Gland-Normal	GSE33371	GSM825367	T	None	12.946541
207	Adrenal_Gland-Normal	GSE33371	GSM825368	T	None	12.945444
208	Adrenal_Gland-Normal	GSE33371	GSM825369	T	None	12.716605
209	Adrenal_Gland-Normal	GSE33371	GSM825370	T	None	12.711452
210	Adrenal_Gland-Normal	GSE33371	GSM825371	T	None	12.773345
211	Adrenal_Gland-Normal	GSE33371	GSM825372	T	None	12.917745
212	Adrenal_Gland-Normal	GSE33371	GSM825373	T	None	12.793806
213	Adrenal_Gland-Normal	GSE33371	GSM825374	T	None	12.670656
214	Adrenal_Gland-Normal	GSE33371	GSM825375	T	None	13.02946
215	Adrenal_Gland-Normal	GSE33371	GSM825376	T	None	13.051888
246	Bladder-Cancer	GSE2109	GSM102434	T	None	13.350248
247	Bladder-Cancer	GSE2109	GSM102437	T	None	13.117643
248	Bladder-Cancer	GSE2109	GSM102470	T	None	13.986109
249	Bladder-Cancer	GSE2109	GSM102475	T	None	13.096056
253	Bladder-Cancer	GSE2109	GSM117677	T	None	13.296056
254	Bladder-Cancer	GSE2109	GSM137919	T	None	12.746514
255	Bladder-Cancer	GSE2109	GSM137976	T	None	13.450309
256	Bladder-Cancer	GSE2109	GSM152625	T	None	13.094573
257	Bladder-Cancer	GSE2109	GSM152717	T	None	13.269127
258	Bladder-Cancer	GSE2109	GSM152732	T	None	12.895954
259	Bladder-Cancer	GSE2109	GSM152779	T	None	13.109994
260	Bladder-Cancer	GSE2109	GSM152797	T	None	12.990104
261	Bladder-Cancer	GSE2109	GSM179874	T	None	13.299924
262	Bladder-Cancer	GSE2109	GSM179921	T	None	13.987885
263	Bladder-Cancer	GSE2109	GSM179926	T	None	13.305491
264	Bladder-Cancer	GSE7476	GSM180995	T	None	13.109668
265	Bladder-Cancer	GSE7476	GSM180996	T	None	12.80514
266	Bladder-Cancer	GSE7476	GSM180997	T	None	12.498101
267	Bladder-Cancer	GSE7476	GSM180998	T	None	12.638888
268	Bladder-Cancer	GSE7476	GSM180999	T	None	12.337343
269	Bladder-Cancer	GSE7476	GSM181000	T	None	12.574357
270	Bladder-Cancer	GSE7476	GSM181001	T	None	12.741046
271	Bladder-Cancer	GSE7476	GSM181002	T	None	12.628446
272	Bladder-Cancer	GSE2109	GSM203714	T	None	13.329797
273	Bladder-Cancer	GSE2109	GSM203738	T	None	13.4504385
274	Bladder-Cancer	GSE2109	GSM203753	T	None	13.915506
275	Bladder-Cancer	GSE2109	GSM203793	T	None	13.4105835
276	Bladder-Cancer	GSE2109	GSM231906	T	None	13.88541
277	Bladder-Cancer	GSE2109	GSM46920	T	None	12.831901
278	Bladder-Cancer	GSE2109	GSM53030	T	None	13.369325
279	Bladder-Cancer	GSE2109	GSM53097	T	None	13.563673
280	Bladder-Cancer	GSE2109	GSM53117	T	None	12.958371
281	Bladder-Cancer	GSE2109	GSM53137	T	None	12.697619
282	Bladder-Cancer	GSE2109	GSM53139	T	None	12.724088
283	Bladder-Cancer	GSE30522	GSM756939	T	None	12.953469
284	Bladder-Cancer	GSE30522	GSM756940	T	None	13.357827
285	Bladder-Cancer	GSE2109	GSM76532	T	None	12.995061
286	Bladder-Cancer	GSE31189	GSM773124	T	None	9.467606
287	Bladder-Cancer	GSE31189	GSM773125	T	None	11.352043
288	Bladder-Cancer	GSE31189	GSM773126	T	None	11.122181
289	Bladder-Cancer	GSE31189	GSM773127	T	None	9.859535
290	Bladder-Cancer	GSE31189	GSM773128	T	None	11.5068035
291	Bladder-Cancer	GSE31189	GSM773129	T	None	10.612868
292	Bladder-Cancer	GSE31189	GSM773130	T	None	9.851749
293	Bladder-Cancer	GSE31189	GSM773131	T	None	13.759472
294	Bladder-Cancer	GSE31189	GSM773132	T	None	11.319673
295	Bladder-Cancer	GSE31189	GSM773133	T	None	10.245553
296	Bladder-Cancer	GSE31189	GSM773134	T	None	14.073221
297	Bladder-Cancer	GSE31189	GSM773135	T	None	13.643969
298	Bladder-Cancer	GSE31189	GSM773136	T	None	13.154027
299	Bladder-Cancer	GSE31189	GSM773137	T	None	13.977012
300	Bladder-Cancer	GSE31189	GSM773138	T	None	10.919608
301	Bladder-Cancer	GSE31189	GSM773139	T	None	13.259891
302	Bladder-Cancer	GSE31189	GSM773140	T	None	11.919608
303	Bladder-Cancer	GSE31189	GSM773141	T	None	10.437752
304	Bladder-Cancer	GSE31189	GSM773142	T	None	11.969027
305	Bladder-Cancer	GSE31189	GSM773143	T	None	10.783816
306	Bladder-Cancer	GSE31189	GSM773144	T	None	10.963618
307	Bladder-Cancer	GSE31189	GSM773145	T	None	12.778282
308	Bladder-Cancer	GSE31189	GSM773146	T	None	10.3185425
309	Bladder-Cancer	GSE31189	GSM773147	T	None	13.961902
310	Bladder-Cancer	GSE31189	GSM773148	T	None	10.986553
311	Bladder-Cancer	GSE31189	GSM773149	T	None	12.772108
312	Bladder-Cancer	GSE31189	GSM773150	T	None	13.72174
313	Bladder-Cancer	GSE31189	GSM773151	T	None	12.803526
314	Bladder-Cancer	GSE31189	GSM773152	T	None	13.013672
315	Bladder-Cancer	GSE31189	GSM773153	T	None	11.043711
316	Bladder-Cancer	GSE31189	GSM773154	T	None	13.551107
317	Bladder-Cancer	GSE31189	GSM773155	T	None	12.725579
318	Bladder-Cancer	GSE31189	GSM773156	T	None	12.239598
319	Bladder-Cancer	GSE31189	GSM773157	T	None	12.023061
320	Bladder-Cancer	GSE31189	GSM773158	T	None	13.27088
321	Bladder-Cancer	GSE31189	GSM773159	T	None	10.850968
322	Bladder-Cancer	GSE31189	GSM773160	T	None	13.836445
323	Bladder-Cancer	GSE31189	GSM773161	T	None	13.172115
324	Bladder-Cancer	GSE31189	GSM773162	T	None	10.981567
325	Bladder-Cancer	GSE31189	GSM773163	T	None	11.193525
326	Bladder-Cancer	GSE31189	GSM773164	T	None	13.551949
327	Bladder-Cancer	GSE31189	GSM773165	T	None	11.478264
328	Bladder-Cancer	GSE31189	GSM773166	T	None	13.707683
329	Bladder-Cancer	GSE31189	GSM773167	T	None	12.910643
330	Bladder-Cancer	GSE31189	GSM773168	T	None	13.252222
331	Bladder-Cancer	GSE31189	GSM773169	T	None	13.224002
332	Bladder-Cancer	GSE31189	GSM773170	T	None	13.2842455
333	Bladder-Cancer	GSE31189	GSM773171	T	None	13.174926
334	Bladder-Cancer	GSE31189	GSM773172	T	None	9.8626375
335	Bladder-Cancer	GSE31189	GSM773173	T	None	13.230921
336	Bladder-Cancer	GSE31189	GSM773174	T	None	13.204266
337	Bladder-Cancer	GSE31189	GSM773175	T	None	12.754679
338	Bladder-Cancer	GSE31684	GSM786491	T	None	13.698271
339	Bladder-Cancer	GSE31684	GSM786492	T	None	12.743572
340	Bladder-Cancer	GSE31684	GSM786493	T	None	12.874981
341	Bladder-Cancer	GSE31684	GSM786494	T	None	12.866507
342	Bladder-Cancer	GSE31684	GSM786495	T	None	12.83684
343	Bladder-Cancer	GSE31684	GSM786496	T	None	13.08597
344	Bladder-Cancer	GSE31684	GSM786497	T	None	12.797053
345	Bladder-Cancer	GSE31684	GSM786498	T	None	12.879009
346	Bladder-Cancer	GSE31684	GSM786499	T	None	13.068107
347	Bladder-Cancer	GSE31684	GSM786500	T	None	12.6515
348	Bladder-Cancer	GSE31684	GSM786501	T	None	13.104271
349	Bladder-Cancer	GSE31684	GSM786502	T	None	12.477252
350	Bladder-Cancer	GSE31684	GSM786503	T	None	12.640697
351	Bladder-Cancer	GSE31684	GSM786504	T	None	13.000352
352	Bladder-Cancer	GSE31684	GSM786505	T	None	13.084476
353	Bladder-Cancer	GSE31684	GSM786506	T	None	12.962715
354	Bladder-Cancer	GSE31684	GSM786507	T	None	13.1718025
355	Bladder-Cancer	GSE31684	GSM786508	T	None	12.741677
356	Bladder-Cancer	GSE31684	GSM786509	T	None	12.643405
357	Bladder-Cancer	GSE31684	GSM786510	T	None	12.749031
358	Bladder-Cancer	GSE31684	GSM786511	T	None	12.453013
359	Bladder-Cancer	GSE31684	GSM786512	T	None	12.565816
360	Bladder-Cancer	GSE31684	GSM786513	T	None	12.902941
361	Bladder-Cancer	GSE31684	GSM786514	T	None	12.588012
362	Bladder-Cancer	GSE31684	GSM786515	T	None	12.727921
363	Bladder-Cancer	GSE31684	GSM786516	T	None	12.826151
364	Bladder-Cancer	GSE31684	GSM786517	T	None	13.131374
365	Bladder-Cancer	GSE31684	GSM786518	T	None	12.590821
366	Bladder-Cancer	GSE31684	GSM786519	T	None	12.78484
367	Bladder-Cancer	GSE31684	GSM786520	T	None	12.778693
368	Bladder-Cancer	GSE31684	GSM786521	T	None	13.161447
369	Bladder-Cancer	GSE31684	GSM786522	T	None	12.930367
370	Bladder-Cancer	GSE31684	GSM786523	T	None	12.590821
371	Bladder-Cancer	GSE31684	GSM786524	T	None	12.75259
372	Bladder-Cancer	GSE31684	GSM786525	T	None	13.14067
373	Bladder-Cancer	GSE31684	GSM786526	T	None	12.894249
374	Bladder-Cancer	GSE31684	GSM786527	T	None	12.914198
375	Bladder-Cancer	GSE31684	GSM786528	T	None	12.580023
376	Bladder-Cancer	GSE31684	GSM786529	T	None	12.61425
377	Bladder-Cancer	GSE31684	GSM786530	T	None	12.788922
378	Bladder-Cancer	GSE31684	GSM786531	T	None	12.991522
379	Bladder-Cancer	GSE31684	GSM786532	T	None	12.657542
380	Bladder-Cancer	GSE31684	GSM786533	T	None	12.750498
381	Bladder-Cancer	GSE31684	GSM786534	T	None	12.349005
382	Bladder-Cancer	GSE31684	GSM786535	T	None	12.802718
383	Bladder-Cancer	GSE31684	GSM786536	T	None	12.866699
384	Bladder-Cancer	GSE31684	GSM786537	T	None	12.543274
385	Bladder-Cancer	GSE31684	GSM786538	T	None	13.100005
386	Bladder-Cancer	GSE31684	GSM786539	T	None	12.816184
387	Bladder-Cancer	GSE31684	GSM786540	T	None	13.2502985
388	Bladder-Cancer	GSE31684	GSM786541	T	None	13.319954
389	Bladder-Cancer	GSE31684	GSM786542	T	None	12.532112
390	Bladder-Cancer	GSE31684	GSM786543	T	None	12.78831
391	Bladder-Cancer	GSE31684	GSM786544	T	None	12.894817
392	Bladder-Cancer	GSE31684	GSM786545	T	None	12.470659
393	Bladder-Cancer	GSE31684	GSM786546	T	None	12.892733
394	Bladder-Cancer	GSE31684	GSM786547	T	None	12.913824
395	Bladder-Cancer	GSE31684	GSM786548	T	None	13.103616
396	Bladder-Cancer	GSE31684	GSM786549	T	None	12.671984
397	Bladder-Cancer	GSE31684	GSM786550	T	None	13.390841
398	Bladder-Cancer	GSE31684	GSM786551	T	None	12.942148
399	Bladder-Cancer	GSE31684	GSM786552	T	None	12.503826
400	Bladder-Cancer	GSE31684	GSM786553	T	None	12.895197
401	Bladder-Cancer	GSE31684	GSM786554	T	None	13.016982
402	Bladder-Cancer	GSE31684	GSM786555	T	None	12.949462
403	Bladder-Cancer	GSE31684	GSM786556	T	None	13.1270275
404	Bladder-Cancer	GSE31684	GSM786557	T	None	12.761551
405	Bladder-Cancer	GSE31684	GSM786558	T	None	12.911954
406	Bladder-Cancer	GSE31684	GSM786559	T	None	12.505316
407	Bladder-Cancer	GSE31684	GSM786560	T	None	12.729834
408	Bladder-Cancer	GSE31684	GSM786561	T	None	12.71016
409	Bladder-Cancer	GSE31684	GSM786562	T	None	13.155609
410	Bladder-Cancer	GSE31684	GSM786563	T	None	13.417062
411	Bladder-Cancer	GSE31684	GSM786564	T	None	13.291746
412	Bladder-Cancer	GSE31684	GSM786565	T	None	13.712634
413	Bladder-Cancer	GSE31684	GSM786566	T	None	13.203195
414	Bladder-Cancer	GSE31684	GSM786567	T	None	12.759889
415	Bladder-Cancer	GSE31684	GSM786568	T	None	13.183636
416	Bladder-Cancer	GSE31684	GSM786569	T	None	13.376397
417	Bladder-Cancer	GSE31684	GSM786570	T	None	12.696967
418	Bladder-Cancer	GSE31684	GSM786571	T	None	13.210976
419	Bladder-Cancer	GSE31684	GSM786572	T	None	12.933875
420	Bladder-Cancer	GSE31684	GSM786573	T	None	12.829327
421	Bladder-Cancer	GSE31684	GSM786574	T	None	13.303067
422	Bladder-Cancer	GSE31684	GSM786575	T	None	13.192909
423	Bladder-Cancer	GSE31684	GSM786576	T	None	13.851944
424	Bladder-Cancer	GSE31684	GSM786577	T	None	13.064743
425	Bladder-Cancer	GSE31684	GSM786578	T	None	13.860214
426	Bladder-Cancer	GSE31684	GSM786579	T	None	13.374225
427	Bladder-Cancer	GSE31684	GSM786580	T	None	13.2394495
428	Bladder-Cancer	GSE31684	GSM786581	T	None	12.853504
429	Bladder-Cancer	GSE31684	GSM786582	T	None	12.933875
430	Bladder-Cancer	GSE31684	GSM786583	T	None	12.935718
433	Bladder-Cancer	GSE2109	GSM88993	T	None	13.057992
434	Bladder-Cancer	GSE2109	GSM89048	T	None	13.11032
435	Bladder-Cancer	GSE2109	GSM89073	T	None	12.839794
436	Bladder-Normal	GSE43346	GSM1060746	T	None	13.292753
