Index	Tissue	Dataset_ID	Sample_ID	T:Tissue;C:Cellline	Cellline_name	Expression_level
87	Adrenal_Gland-Cancer	GSE19776	GSM1094060	T	None	4.3923173
88	Adrenal_Gland-Cancer	GSE19776	GSM1094061	T	None	4.7548876
89	Adrenal_Gland-Cancer	GSE19776	GSM1094062	T	None	5.129283
90	Adrenal_Gland-Cancer	GSE19776	GSM1094063	T	None	6.491853
91	Adrenal_Gland-Cancer	GSE19776	GSM1094064	T	None	6.4429436
92	Adrenal_Gland-Cancer	GSE19776	GSM1094065	T	None	2.5849626
93	Adrenal_Gland-Cancer	GSE19776	GSM1094066	T	None	5.7279205
94	Adrenal_Gland-Cancer	GSE19776	GSM1094067	T	None	4.643856
95	Adrenal_Gland-Cancer	GSE19776	GSM1094068	T	None	6.357552
96	Adrenal_Gland-Cancer	GSE19776	GSM1094069	T	None	1.0
97	Adrenal_Gland-Cancer	GSE19776	GSM1094070	T	None	6.9188633
98	Adrenal_Gland-Cancer	GSE19776	GSM1094071	T	None	4.3923173
99	Adrenal_Gland-Cancer	GSE19776	GSM1094072	T	None	3.4594316
100	Adrenal_Gland-Cancer	GSE19776	GSM1094073	T	None	6.066089
101	Adrenal_Gland-Cancer	GSE19776	GSM1094074	T	None	4.087463
102	Adrenal_Gland-Cancer	GSE19776	GSM1094075	T	None	4.857981
103	Adrenal_Gland-Cancer	GSE19776	GSM1094076	T	None	1.5849625
104	Adrenal_Gland-Cancer	GSE19776	GSM1094077	T	None	3.807355
105	Adrenal_Gland-Cancer	GSE19776	GSM1094078	T	None	2.0
106	Adrenal_Gland-Cancer	GSE19776	GSM1094079	T	None	5.70044
107	Adrenal_Gland-Cancer	GSE19776	GSM1094080	T	None	4.9541965
108	Adrenal_Gland-Cancer	GSE2109	GSM117754	T	None	5.9307375
109	Adrenal_Gland-Cancer	GSE2109	GSM203678	T	None	4.0
110	Adrenal_Gland-Cancer	GSE8514	GSM211446	T	None	3.0
111	Adrenal_Gland-Cancer	GSE8514	GSM211451	T	None	3.169925
112	Adrenal_Gland-Cancer	GSE8514	GSM211452	T	None	3.807355
113	Adrenal_Gland-Cancer	GSE8514	GSM211453	T	None	3.0
114	Adrenal_Gland-Cancer	GSE8514	GSM211454	T	None	3.169925
115	Adrenal_Gland-Cancer	GSE8514	GSM211455	T	None	5.2479277
116	Adrenal_Gland-Cancer	GSE8514	GSM211456	T	None	2.321928
117	Adrenal_Gland-Cancer	GSE8514	GSM211457	T	None	6.426265
118	Adrenal_Gland-Cancer	GSE8514	GSM211458	T	None	5.129283
119	Adrenal_Gland-Cancer	GSE8514	GSM211459	T	None	4.5849624
120	Adrenal_Gland-Cancer	GSE8514	GSM211460	T	None	2.807355
121	Adrenal_Gland-Cancer	GSE2109	GSM38072	T	None	9.659996
122	Adrenal_Gland-Cancer	GSE2109	GSM46946	T	None	11.3337145
123	Adrenal_Gland-Cancer	GSE19776	GSM493255	T	None	7.84549
124	Adrenal_Gland-Cancer	GSE19776	GSM493256	T	None	11.492855
125	Adrenal_Gland-Cancer	GSE19776	GSM493257	T	None	11.83289
126	Adrenal_Gland-Cancer	GSE19776	GSM493258	T	None	5.70044
127	Adrenal_Gland-Cancer	GSE19776	GSM493259	T	None	2.321928
128	Adrenal_Gland-Cancer	GSE19776	GSM493260	T	None	4.7548876
129	Adrenal_Gland-Cancer	GSE19776	GSM493261	T	None	1.5849625
130	Adrenal_Gland-Cancer	GSE19776	GSM493262	T	None	6.0
131	Adrenal_Gland-Cancer	GSE19776	GSM493263	T	None	3.4594316
132	Adrenal_Gland-Cancer	GSE19776	GSM493264	T	None	2.807355
133	Adrenal_Gland-Cancer	GSE19776	GSM493265	T	None	5.523562
134	Adrenal_Gland-Cancer	GSE19776	GSM493266	T	None	2.321928
135	Adrenal_Gland-Cancer	GSE19776	GSM493267	T	None	3.9068906
136	Adrenal_Gland-Cancer	GSE19776	GSM493268	T	None	3.0
137	Adrenal_Gland-Cancer	GSE19776	GSM493269	T	None	4.7548876
138	Adrenal_Gland-Cancer	GSE19776	GSM493270	T	None	1.0
139	Adrenal_Gland-Cancer	GSE19776	GSM493271	T	None	2.5849626
140	Adrenal_Gland-Cancer	GSE19776	GSM493272	T	None	9.2620945
141	Adrenal_Gland-Cancer	GSE19776	GSM493273	T	None	10.53333
142	Adrenal_Gland-Cancer	GSE33371	GSM825377	T	None	3.9068906
143	Adrenal_Gland-Cancer	GSE33371	GSM825378	T	None	4.9068904
144	Adrenal_Gland-Cancer	GSE33371	GSM825379	T	None	2.321928
145	Adrenal_Gland-Cancer	GSE33371	GSM825380	T	None	1.5849625
146	Adrenal_Gland-Cancer	GSE33371	GSM825381	T	None	4.643856
147	Adrenal_Gland-Cancer	GSE33371	GSM825382	T	None	2.321928
148	Adrenal_Gland-Cancer	GSE33371	GSM825383	T	None	3.7004397
149	Adrenal_Gland-Cancer	GSE33371	GSM825384	T	None	2.807355
150	Adrenal_Gland-Cancer	GSE33371	GSM825385	T	None	4.4594316
151	Adrenal_Gland-Cancer	GSE33371	GSM825386	T	None	3.4594316
152	Adrenal_Gland-Cancer	GSE33371	GSM825387	T	None	3.807355
153	Adrenal_Gland-Cancer	GSE33371	GSM825388	T	None	2.5849626
154	Adrenal_Gland-Cancer	GSE33371	GSM825389	T	None	2.0
155	Adrenal_Gland-Cancer	GSE33371	GSM825390	T	None	3.4594316
156	Adrenal_Gland-Cancer	GSE33371	GSM825391	T	None	4.0
157	Adrenal_Gland-Cancer	GSE33371	GSM825392	T	None	4.2479277
158	Adrenal_Gland-Cancer	GSE33371	GSM825393	T	None	4.4594316
159	Adrenal_Gland-Cancer	GSE33371	GSM825394	T	None	3.321928
160	Adrenal_Gland-Cancer	GSE33371	GSM825395	T	None	4.523562
161	Adrenal_Gland-Cancer	GSE33371	GSM825396	T	None	3.5849626
162	Adrenal_Gland-Cancer	GSE33371	GSM825397	T	None	3.321928
163	Adrenal_Gland-Cancer	GSE33371	GSM825398	T	None	3.807355
164	Adrenal_Gland-Cancer	GSE33371	GSM825399	T	None	4.169925
165	Adrenal_Gland-Cancer	GSE33371	GSM825400	T	None	2.0
166	Adrenal_Gland-Cancer	GSE33371	GSM825401	T	None	2.5849626
167	Adrenal_Gland-Cancer	GSE33371	GSM825402	T	None	8.224002
168	Adrenal_Gland-Cancer	GSE33371	GSM825403	T	None	7.330917
169	Adrenal_Gland-Cancer	GSE33371	GSM825404	T	None	1.5849625
170	Adrenal_Gland-Cancer	GSE33371	GSM825405	T	None	4.2479277
171	Adrenal_Gland-Cancer	GSE33371	GSM825406	T	None	4.321928
172	Adrenal_Gland-Cancer	GSE33371	GSM825407	T	None	2.321928
173	Adrenal_Gland-Cancer	GSE33371	GSM825408	T	None	3.5849626
174	Adrenal_Gland-Cancer	GSE33371	GSM825409	T	None	4.0
175	Adrenal_Gland-Cancer	GSE33371	GSM825410	T	None	3.7004397
176	Adrenal_Gland-Cancer	GSE33371	GSM825411	T	None	3.169925
177	Adrenal_Gland-Cancer	GSE33371	GSM825412	T	None	2.321928
178	Adrenal_Gland-Cancer	GSE33371	GSM825413	T	None	3.169925
179	Adrenal_Gland-Cancer	GSE33371	GSM825414	T	None	2.807355
180	Adrenal_Gland-Cancer	GSE33371	GSM825415	T	None	2.807355
181	Adrenal_Gland-Cancer	GSE33371	GSM825416	T	None	4.3923173
182	Adrenal_Gland-Cancer	GSE33371	GSM825417	T	None	3.321928
183	Adrenal_Gland-Cancer	GSE33371	GSM825418	T	None	2.5849626
184	Adrenal_Gland-Cancer	GSE33371	GSM825419	T	None	4.169925
185	Adrenal_Gland-Cancer	GSE33371	GSM825420	T	None	3.169925
186	Adrenal_Gland-Cancer	GSE33371	GSM825421	T	None	2.321928
187	Adrenal_Gland-Cancer	GSE33371	GSM825422	T	None	4.5849624
188	Adrenal_Gland-Cancer	GSE33371	GSM825423	T	None	2.807355
189	Adrenal_Gland-Cancer	GSE33371	GSM825424	T	None	3.321928
190	Adrenal_Gland-Cancer	GSE33371	GSM825425	T	None	5.087463
191	Adrenal_Gland-Cancer	GSE33371	GSM825426	T	None	3.9068906
192	Adrenal_Gland-Cancer	GSE33371	GSM825427	T	None	4.9068904
193	Adrenal_Gland-Cancer	GSE33371	GSM825428	T	None	3.321928
194	Adrenal_Gland-Cancer	GSE33371	GSM825429	T	None	4.321928
195	Adrenal_Gland-Cancer	GSE33371	GSM825430	T	None	3.7004397
196	Adrenal_Gland-Cancer	GSE33371	GSM825431	T	None	4.2479277
197	Adrenal_Gland-Normal	GSE43346	GSM1060745	T	None	4.321928
198	Adrenal_Gland-Normal	GSE8514	GSM211447	T	None	3.4594316
199	Adrenal_Gland-Normal	GSE8514	GSM211448	T	None	4.169925
200	Adrenal_Gland-Normal	GSE8514	GSM211449	T	None	1.0
201	Adrenal_Gland-Normal	GSE8514	GSM211450	T	None	3.0
202	Adrenal_Gland-Normal	GSE19776	GSM493251	T	None	2.0
203	Adrenal_Gland-Normal	GSE19776	GSM493252	T	None	4.0
204	Adrenal_Gland-Normal	GSE19776	GSM493253	T	None	5.129283
205	Adrenal_Gland-Normal	GSE19776	GSM493254	T	None	5.129283
206	Adrenal_Gland-Normal	GSE33371	GSM825367	T	None	2.807355
207	Adrenal_Gland-Normal	GSE33371	GSM825368	T	None	1.0
208	Adrenal_Gland-Normal	GSE33371	GSM825369	T	None	3.5849626
209	Adrenal_Gland-Normal	GSE33371	GSM825370	T	None	2.321928
210	Adrenal_Gland-Normal	GSE33371	GSM825371	T	None	2.5849626
211	Adrenal_Gland-Normal	GSE33371	GSM825372	T	None	3.9068906
212	Adrenal_Gland-Normal	GSE33371	GSM825373	T	None	2.5849626
213	Adrenal_Gland-Normal	GSE33371	GSM825374	T	None	3.321928
214	Adrenal_Gland-Normal	GSE33371	GSM825375	T	None	2.321928
215	Adrenal_Gland-Normal	GSE33371	GSM825376	T	None	3.807355
246	Bladder-Cancer	GSE2109	GSM102434	T	None	12.038576
247	Bladder-Cancer	GSE2109	GSM102437	T	None	7.3037806
248	Bladder-Cancer	GSE2109	GSM102470	T	None	13.174146
249	Bladder-Cancer	GSE2109	GSM102475	T	None	12.808562
253	Bladder-Cancer	GSE2109	GSM117677	T	None	8.033423
254	Bladder-Cancer	GSE2109	GSM137919	T	None	11.57033
255	Bladder-Cancer	GSE2109	GSM137976	T	None	11.564626
256	Bladder-Cancer	GSE2109	GSM152625	T	None	11.21614
257	Bladder-Cancer	GSE2109	GSM152717	T	None	9.744834
258	Bladder-Cancer	GSE2109	GSM152732	T	None	10.867279
259	Bladder-Cancer	GSE2109	GSM152779	T	None	12.052908
260	Bladder-Cancer	GSE2109	GSM152797	T	None	9.550747
261	Bladder-Cancer	GSE2109	GSM179874	T	None	12.775816
262	Bladder-Cancer	GSE2109	GSM179921	T	None	12.28193
263	Bladder-Cancer	GSE2109	GSM179926	T	None	12.611025
264	Bladder-Cancer	GSE7476	GSM180995	T	None	12.150064
265	Bladder-Cancer	GSE7476	GSM180996	T	None	11.239002
266	Bladder-Cancer	GSE7476	GSM180997	T	None	12.334273
267	Bladder-Cancer	GSE7476	GSM180998	T	None	12.114068
268	Bladder-Cancer	GSE7476	GSM180999	T	None	11.748612
269	Bladder-Cancer	GSE7476	GSM181000	T	None	12.083812
270	Bladder-Cancer	GSE7476	GSM181001	T	None	12.321647
271	Bladder-Cancer	GSE7476	GSM181002	T	None	12.320801
272	Bladder-Cancer	GSE2109	GSM203714	T	None	10.148477
273	Bladder-Cancer	GSE2109	GSM203738	T	None	11.849405
274	Bladder-Cancer	GSE2109	GSM203753	T	None	10.895576
275	Bladder-Cancer	GSE2109	GSM203793	T	None	8.882643
276	Bladder-Cancer	GSE2109	GSM231906	T	None	9.53333
277	Bladder-Cancer	GSE2109	GSM46920	T	None	11.585901
278	Bladder-Cancer	GSE2109	GSM53030	T	None	11.719816
279	Bladder-Cancer	GSE2109	GSM53097	T	None	11.265615
280	Bladder-Cancer	GSE2109	GSM53117	T	None	12.265615
281	Bladder-Cancer	GSE2109	GSM53137	T	None	12.664002
282	Bladder-Cancer	GSE2109	GSM53139	T	None	11.99859
283	Bladder-Cancer	GSE30522	GSM756939	T	None	9.052568
284	Bladder-Cancer	GSE30522	GSM756940	T	None	11.399278
285	Bladder-Cancer	GSE2109	GSM76532	T	None	12.309476
286	Bladder-Cancer	GSE31189	GSM773124	T	None	5.3923173
287	Bladder-Cancer	GSE31189	GSM773125	T	None	6.044394
288	Bladder-Cancer	GSE31189	GSM773126	T	None	7.523562
289	Bladder-Cancer	GSE31189	GSM773127	T	None	5.9307375
290	Bladder-Cancer	GSE31189	GSM773128	T	None	8.982993
291	Bladder-Cancer	GSE31189	GSM773129	T	None	7.044394
292	Bladder-Cancer	GSE31189	GSM773130	T	None	8.0821495
293	Bladder-Cancer	GSE31189	GSM773131	T	None	10.567005
294	Bladder-Cancer	GSE31189	GSM773132	T	None	7.033423
295	Bladder-Cancer	GSE31189	GSM773133	T	None	5.882643
296	Bladder-Cancer	GSE31189	GSM773134	T	None	10.173677
297	Bladder-Cancer	GSE31189	GSM773135	T	None	10.2179575
298	Bladder-Cancer	GSE31189	GSM773136	T	None	9.647458
299	Bladder-Cancer	GSE31189	GSM773137	T	None	12.449148
300	Bladder-Cancer	GSE31189	GSM773138	T	None	8.154819
301	Bladder-Cancer	GSE31189	GSM773139	T	None	7.900867
302	Bladder-Cancer	GSE31189	GSM773140	T	None	10.214319
303	Bladder-Cancer	GSE31189	GSM773141	T	None	6.357552
304	Bladder-Cancer	GSE31189	GSM773142	T	None	5.9541965
305	Bladder-Cancer	GSE31189	GSM773143	T	None	7.2191687
306	Bladder-Cancer	GSE31189	GSM773144	T	None	5.169925
307	Bladder-Cancer	GSE31189	GSM773145	T	None	8.566054
308	Bladder-Cancer	GSE31189	GSM773146	T	None	7.228819
309	Bladder-Cancer	GSE31189	GSM773147	T	None	10.901621
310	Bladder-Cancer	GSE31189	GSM773148	T	None	6.8703647
311	Bladder-Cancer	GSE31189	GSM773149	T	None	8.787903
312	Bladder-Cancer	GSE31189	GSM773150	T	None	12.994707
313	Bladder-Cancer	GSE31189	GSM773151	T	None	9.103288
314	Bladder-Cancer	GSE31189	GSM773152	T	None	10.06609
315	Bladder-Cancer	GSE31189	GSM773153	T	None	8.375039
316	Bladder-Cancer	GSE31189	GSM773154	T	None	10.941781
317	Bladder-Cancer	GSE31189	GSM773155	T	None	11.102632
318	Bladder-Cancer	GSE31189	GSM773156	T	None	8.731319
319	Bladder-Cancer	GSE31189	GSM773157	T	None	5.426265
320	Bladder-Cancer	GSE31189	GSM773158	T	None	11.767771
321	Bladder-Cancer	GSE31189	GSM773159	T	None	4.523562
322	Bladder-Cancer	GSE31189	GSM773160	T	None	11.758639
323	Bladder-Cancer	GSE31189	GSM773161	T	None	13.359612
324	Bladder-Cancer	GSE31189	GSM773162	T	None	7.900867
325	Bladder-Cancer	GSE31189	GSM773163	T	None	7.33985
326	Bladder-Cancer	GSE31189	GSM773164	T	None	12.662223
327	Bladder-Cancer	GSE31189	GSM773165	T	None	8.658212
328	Bladder-Cancer	GSE31189	GSM773166	T	None	11.026524
329	Bladder-Cancer	GSE31189	GSM773167	T	None	11.913637
330	Bladder-Cancer	GSE31189	GSM773168	T	None	13.227766
331	Bladder-Cancer	GSE31189	GSM773169	T	None	11.942148
332	Bladder-Cancer	GSE31189	GSM773170	T	None	12.925554
333	Bladder-Cancer	GSE31189	GSM773171	T	None	13.048146
334	Bladder-Cancer	GSE31189	GSM773172	T	None	6.33985
335	Bladder-Cancer	GSE31189	GSM773173	T	None	13.032218
336	Bladder-Cancer	GSE31189	GSM773174	T	None	11.158609
337	Bladder-Cancer	GSE31189	GSM773175	T	None	9.076816
338	Bladder-Cancer	GSE31684	GSM786491	T	None	6.1085243
339	Bladder-Cancer	GSE31684	GSM786492	T	None	4.5849624
340	Bladder-Cancer	GSE31684	GSM786493	T	None	12.601539
341	Bladder-Cancer	GSE31684	GSM786494	T	None	5.169925
342	Bladder-Cancer	GSE31684	GSM786495	T	None	11.83881
343	Bladder-Cancer	GSE31684	GSM786496	T	None	12.165221
344	Bladder-Cancer	GSE31684	GSM786497	T	None	11.856814
345	Bladder-Cancer	GSE31684	GSM786498	T	None	12.0426855
346	Bladder-Cancer	GSE31684	GSM786499	T	None	11.689998
347	Bladder-Cancer	GSE31684	GSM786500	T	None	11.903505
348	Bladder-Cancer	GSE31684	GSM786501	T	None	12.243769
349	Bladder-Cancer	GSE31684	GSM786502	T	None	12.279321
350	Bladder-Cancer	GSE31684	GSM786503	T	None	12.283957
351	Bladder-Cancer	GSE31684	GSM786504	T	None	11.448116
352	Bladder-Cancer	GSE31684	GSM786505	T	None	11.261507
353	Bladder-Cancer	GSE31684	GSM786506	T	None	11.791977
354	Bladder-Cancer	GSE31684	GSM786507	T	None	11.787495
355	Bladder-Cancer	GSE31684	GSM786508	T	None	12.294046
356	Bladder-Cancer	GSE31684	GSM786509	T	None	11.391244
357	Bladder-Cancer	GSE31684	GSM786510	T	None	12.24674
358	Bladder-Cancer	GSE31684	GSM786511	T	None	9.982993
359	Bladder-Cancer	GSE31684	GSM786512	T	None	12.448116
360	Bladder-Cancer	GSE31684	GSM786513	T	None	10.622052
361	Bladder-Cancer	GSE31684	GSM786514	T	None	12.373681
362	Bladder-Cancer	GSE31684	GSM786515	T	None	12.327833
363	Bladder-Cancer	GSE31684	GSM786516	T	None	11.655084
364	Bladder-Cancer	GSE31684	GSM786517	T	None	12.286269
365	Bladder-Cancer	GSE31684	GSM786518	T	None	11.929998
366	Bladder-Cancer	GSE31684	GSM786519	T	None	10.740624
367	Bladder-Cancer	GSE31684	GSM786520	T	None	10.497851
368	Bladder-Cancer	GSE31684	GSM786521	T	None	4.321928
369	Bladder-Cancer	GSE31684	GSM786522	T	None	9.590587
370	Bladder-Cancer	GSE31684	GSM786523	T	None	11.797256
371	Bladder-Cancer	GSE31684	GSM786524	T	None	10.5736475
372	Bladder-Cancer	GSE31684	GSM786525	T	None	11.597587
373	Bladder-Cancer	GSE31684	GSM786526	T	None	11.102632
374	Bladder-Cancer	GSE31684	GSM786527	T	None	11.453785
375	Bladder-Cancer	GSE31684	GSM786528	T	None	10.648357
376	Bladder-Cancer	GSE31684	GSM786529	T	None	11.569381
377	Bladder-Cancer	GSE31684	GSM786530	T	None	11.424691
378	Bladder-Cancer	GSE31684	GSM786531	T	None	10.707359
379	Bladder-Cancer	GSE31684	GSM786532	T	None	11.3955345
380	Bladder-Cancer	GSE31684	GSM786533	T	None	12.140191
381	Bladder-Cancer	GSE31684	GSM786534	T	None	12.62685
382	Bladder-Cancer	GSE31684	GSM786535	T	None	12.669992
383	Bladder-Cancer	GSE31684	GSM786536	T	None	11.174926
384	Bladder-Cancer	GSE31684	GSM786537	T	None	7.1189413
385	Bladder-Cancer	GSE31684	GSM786538	T	None	11.161132
386	Bladder-Cancer	GSE31684	GSM786539	T	None	12.125414
387	Bladder-Cancer	GSE31684	GSM786540	T	None	12.135068
388	Bladder-Cancer	GSE31684	GSM786541	T	None	11.124767
389	Bladder-Cancer	GSE31684	GSM786542	T	None	11.904634
390	Bladder-Cancer	GSE31684	GSM786543	T	None	10.675957
391	Bladder-Cancer	GSE31684	GSM786544	T	None	10.763212
392	Bladder-Cancer	GSE31684	GSM786545	T	None	11.0
393	Bladder-Cancer	GSE31684	GSM786546	T	None	11.145932
394	Bladder-Cancer	GSE31684	GSM786547	T	None	11.870365
395	Bladder-Cancer	GSE31684	GSM786548	T	None	11.426789
396	Bladder-Cancer	GSE31684	GSM786549	T	None	12.414685
397	Bladder-Cancer	GSE31684	GSM786550	T	None	7.434628
398	Bladder-Cancer	GSE31684	GSM786551	T	None	10.697836
399	Bladder-Cancer	GSE31684	GSM786552	T	None	12.206404
400	Bladder-Cancer	GSE31684	GSM786553	T	None	11.522091
401	Bladder-Cancer	GSE31684	GSM786554	T	None	12.337343
402	Bladder-Cancer	GSE31684	GSM786555	T	None	12.438272
403	Bladder-Cancer	GSE31684	GSM786556	T	None	11.749869
404	Bladder-Cancer	GSE31684	GSM786557	T	None	11.613329
405	Bladder-Cancer	GSE31684	GSM786558	T	None	12.351768
406	Bladder-Cancer	GSE31684	GSM786559	T	None	12.007729
407	Bladder-Cancer	GSE31684	GSM786560	T	None	10.954924
408	Bladder-Cancer	GSE31684	GSM786561	T	None	11.999648
409	Bladder-Cancer	GSE31684	GSM786562	T	None	12.14083
410	Bladder-Cancer	GSE31684	GSM786563	T	None	10.914385
411	Bladder-Cancer	GSE31684	GSM786564	T	None	12.012974
412	Bladder-Cancer	GSE31684	GSM786565	T	None	12.575775
413	Bladder-Cancer	GSE31684	GSM786566	T	None	3.321928
414	Bladder-Cancer	GSE31684	GSM786567	T	None	12.737247
415	Bladder-Cancer	GSE31684	GSM786568	T	None	12.112439
416	Bladder-Cancer	GSE31684	GSM786569	T	None	9.874981
417	Bladder-Cancer	GSE31684	GSM786570	T	None	12.243471
418	Bladder-Cancer	GSE31684	GSM786571	T	None	12.67353
419	Bladder-Cancer	GSE31684	GSM786572	T	None	11.249113
420	Bladder-Cancer	GSE31684	GSM786573	T	None	12.528698
421	Bladder-Cancer	GSE31684	GSM786574	T	None	12.530894
422	Bladder-Cancer	GSE31684	GSM786575	T	None	5.426265
423	Bladder-Cancer	GSE31684	GSM786576	T	None	12.40088
424	Bladder-Cancer	GSE31684	GSM786577	T	None	9.707359
425	Bladder-Cancer	GSE31684	GSM786578	T	None	11.565102
426	Bladder-Cancer	GSE31684	GSM786579	T	None	12.145295
427	Bladder-Cancer	GSE31684	GSM786580	T	None	4.087463
428	Bladder-Cancer	GSE31684	GSM786581	T	None	11.254438
429	Bladder-Cancer	GSE31684	GSM786582	T	None	8.103288
430	Bladder-Cancer	GSE31684	GSM786583	T	None	11.603626
433	Bladder-Cancer	GSE2109	GSM88993	T	None	11.847449
434	Bladder-Cancer	GSE2109	GSM89048	T	None	12.38721
435	Bladder-Cancer	GSE2109	GSM89073	T	None	11.073472
