Index	Tissue	Dataset_ID	Sample_ID	T:Tissue;C:Cellline	Cellline_name	Expression_level
35	Adipose-Normal	GSE13506	GSM340489	T	None	9.315149
36	Adipose-Normal	GSE13506	GSM340490	T	None	9.771489
37	Adipose-Normal	GSE13506	GSM340491	T	None	9.182394
38	Adipose-Normal	GSE13506	GSM340492	T	None	9.348728
39	Adipose-Normal	GSE13506	GSM340493	T	None	9.008429
40	Adipose-Normal	GSE13506	GSM340494	T	None	9.40088
41	Adipose-Normal	GSE13506	GSM340495	T	None	9.240791
42	Adipose-Normal	GSE13506	GSM340496	T	None	9.124122
43	Adipose-Normal	GSE13506	GSM340497	T	None	9.189824
44	Adipose-Normal	GSE13506	GSM340498	T	None	9.377211
45	Adipose-Normal	GSE13506	GSM340499	T	None	8.771489
46	Adipose-Normal	GSE13506	GSM340500	T	None	9.1947565
47	Adipose-Normal	GSE13506	GSM340501	T	None	9.3663225
48	Adipose-Normal	GSE13506	GSM340502	T	None	9.033423
49	Adipose-Normal	GSE13506	GSM340503	T	None	9.312883
50	Adipose-Normal	GSE13506	GSM340504	T	None	8.9008665
51	Adipose-Normal	GSE13506	GSM340505	T	None	9.090113
52	Adipose-Normal	GSE13506	GSM340506	T	None	9.579316
53	Adipose-Normal	GSE13506	GSM340507	T	None	9.368506
54	Adipose-Normal	GSE13506	GSM340508	T	None	9.285402
55	Adipose-Normal	GSE13506	GSM340509	T	None	9.58684
56	Adipose-Normal	GSE13506	GSM340510	T	None	9.209454
57	Adipose-Normal	GSE13506	GSM340511	T	None	9.330916
58	Adipose-Normal	GSE13506	GSM340512	T	None	9.675957
59	Adipose-Normal	GSE13506	GSM340513	T	None	9.139551
60	Adipose-Normal	GSE13506	GSM340514	T	None	9.098032
61	Adipose-Normal	GSE13506	GSM340515	T	None	9.214319
62	Adipose-Normal	GSE13506	GSM340516	T	None	8.804131
63	Adipose-Normal	GSE13506	GSM340517	T	None	9.357552
64	Adipose-Normal	GSE13506	GSM340518	T	None	8.942514
65	Adipose-Normal	GSE13506	GSM340519	T	None	9.011228
66	Adipose-Normal	GSE13506	GSM340520	T	None	9.4346285
67	Adipose-Normal	GSE13506	GSM340521	T	None	9.42836
68	Adipose-Normal	GSE13506	GSM340522	T	None	9.197217
69	Adipose-Normal	GSE13506	GSM340523	T	None	8.550747
70	Adipose-Normal	GSE13506	GSM340524	T	None	9.463525
71	Adipose-Normal	GSE13506	GSM340525	T	None	9.038919
72	Adipose-Normal	GSE13506	GSM340526	T	None	9.1649065
73	Adipose-Normal	GSE13506	GSM340527	T	None	9.342074
74	Adipose-Normal	GSE13506	GSM340528	T	None	9.259744
75	Adipose-Normal	GSE13506	GSM340529	T	None	9.489848
76	Adipose-Normal	GSE13506	GSM340530	T	None	8.661778
77	Adipose-Normal	GSE13506	GSM340531	T	None	9.17742
78	Adipose-Normal	GSE13506	GSM340532	T	None	9.0821495
79	Adipose-Normal	GSE13506	GSM340533	T	None	9.008429
80	Adipose-Normal	GSE13506	GSM340534	T	None	9.503826
81	Adipose-Normal	GSE13506	GSM340535	T	None	9.353147
82	Adipose-Normal	GSE13506	GSM340536	T	None	9.35975
83	Adrenal_Gland-Cancer	GSE19776	GSM1094056	T	None	8.632996
84	Adrenal_Gland-Cancer	GSE19776	GSM1094057	T	None	9.42836
85	Adrenal_Gland-Cancer	GSE19776	GSM1094058	T	None	9.674192
86	Adrenal_Gland-Cancer	GSE19776	GSM1094059	T	None	8.348728
87	Adrenal_Gland-Cancer	GSE19776	GSM1094060	T	None	9.590587
88	Adrenal_Gland-Cancer	GSE19776	GSM1094061	T	None	8.599913
89	Adrenal_Gland-Cancer	GSE19776	GSM1094062	T	None	8.455327
90	Adrenal_Gland-Cancer	GSE19776	GSM1094063	T	None	9.383704
91	Adrenal_Gland-Cancer	GSE19776	GSM1094064	T	None	9.350939
92	Adrenal_Gland-Cancer	GSE19776	GSM1094065	T	None	9.113742
93	Adrenal_Gland-Cancer	GSE19776	GSM1094066	T	None	9.036174
94	Adrenal_Gland-Cancer	GSE19776	GSM1094067	T	None	8.804131
95	Adrenal_Gland-Cancer	GSE19776	GSM1094068	T	None	7.2094536
96	Adrenal_Gland-Cancer	GSE19776	GSM1094069	T	None	9.712527
97	Adrenal_Gland-Cancer	GSE19776	GSM1094070	T	None	9.052568
98	Adrenal_Gland-Cancer	GSE19776	GSM1094071	T	None	9.5622425
99	Adrenal_Gland-Cancer	GSE19776	GSM1094072	T	None	9.0443945
100	Adrenal_Gland-Cancer	GSE19776	GSM1094073	T	None	8.5736475
101	Adrenal_Gland-Cancer	GSE19776	GSM1094074	T	None	9.696967
102	Adrenal_Gland-Cancer	GSE19776	GSM1094075	T	None	9.40088
103	Adrenal_Gland-Cancer	GSE19776	GSM1094076	T	None	8.700439
104	Adrenal_Gland-Cancer	GSE19776	GSM1094077	T	None	9.057992
105	Adrenal_Gland-Cancer	GSE19776	GSM1094078	T	None	9.0
106	Adrenal_Gland-Cancer	GSE19776	GSM1094079	T	None	9.417852
107	Adrenal_Gland-Cancer	GSE19776	GSM1094080	T	None	10.197217
108	Adrenal_Gland-Cancer	GSE2109	GSM117754	T	None	9.1848755
109	Adrenal_Gland-Cancer	GSE2109	GSM203678	T	None	8.945444
110	Adrenal_Gland-Cancer	GSE8514	GSM211446	T	None	8.475734
111	Adrenal_Gland-Cancer	GSE8514	GSM211451	T	None	8.199673
112	Adrenal_Gland-Cancer	GSE8514	GSM211452	T	None	7.820179
113	Adrenal_Gland-Cancer	GSE8514	GSM211453	T	None	8.495855
114	Adrenal_Gland-Cancer	GSE8514	GSM211454	T	None	8.83289
115	Adrenal_Gland-Cancer	GSE8514	GSM211455	T	None	7.5313816
116	Adrenal_Gland-Cancer	GSE8514	GSM211456	T	None	8.266787
117	Adrenal_Gland-Cancer	GSE8514	GSM211457	T	None	8.060696
118	Adrenal_Gland-Cancer	GSE8514	GSM211458	T	None	8.092757
119	Adrenal_Gland-Cancer	GSE8514	GSM211459	T	None	8.308339
120	Adrenal_Gland-Cancer	GSE8514	GSM211460	T	None	8.388018
121	Adrenal_Gland-Cancer	GSE2109	GSM38072	T	None	8.807355
122	Adrenal_Gland-Cancer	GSE2109	GSM46946	T	None	8.873445
123	Adrenal_Gland-Cancer	GSE19776	GSM493255	T	None	8.768185
124	Adrenal_Gland-Cancer	GSE19776	GSM493256	T	None	8.97728
125	Adrenal_Gland-Cancer	GSE19776	GSM493257	T	None	8.636624
126	Adrenal_Gland-Cancer	GSE19776	GSM493258	T	None	8.675957
127	Adrenal_Gland-Cancer	GSE19776	GSM493259	T	None	8.076816
128	Adrenal_Gland-Cancer	GSE19776	GSM493260	T	None	8.507794
129	Adrenal_Gland-Cancer	GSE19776	GSM493261	T	None	7.70044
130	Adrenal_Gland-Cancer	GSE19776	GSM493262	T	None	9.01959
131	Adrenal_Gland-Cancer	GSE19776	GSM493263	T	None	8.033423
132	Adrenal_Gland-Cancer	GSE19776	GSM493264	T	None	9.06609
133	Adrenal_Gland-Cancer	GSE19776	GSM493265	T	None	9.28077
134	Adrenal_Gland-Cancer	GSE19776	GSM493266	T	None	8.28077
135	Adrenal_Gland-Cancer	GSE19776	GSM493267	T	None	8.1848755
136	Adrenal_Gland-Cancer	GSE19776	GSM493268	T	None	8.247928
137	Adrenal_Gland-Cancer	GSE19776	GSM493269	T	None	8.299208
138	Adrenal_Gland-Cancer	GSE19776	GSM493270	T	None	8.379378
139	Adrenal_Gland-Cancer	GSE19776	GSM493271	T	None	7.97728
140	Adrenal_Gland-Cancer	GSE19776	GSM493272	T	None	9.030667
141	Adrenal_Gland-Cancer	GSE19776	GSM493273	T	None	8.071463
142	Adrenal_Gland-Cancer	GSE33371	GSM825377	T	None	8.870365
143	Adrenal_Gland-Cancer	GSE33371	GSM825378	T	None	8.894817
144	Adrenal_Gland-Cancer	GSE33371	GSM825379	T	None	9.312883
145	Adrenal_Gland-Cancer	GSE33371	GSM825380	T	None	9.02514
146	Adrenal_Gland-Cancer	GSE33371	GSM825381	T	None	9.131857
147	Adrenal_Gland-Cancer	GSE33371	GSM825382	T	None	8.851749
148	Adrenal_Gland-Cancer	GSE33371	GSM825383	T	None	8.348728
149	Adrenal_Gland-Cancer	GSE33371	GSM825384	T	None	8.851749
150	Adrenal_Gland-Cancer	GSE33371	GSM825385	T	None	8.550747
151	Adrenal_Gland-Cancer	GSE33371	GSM825386	T	None	8.879583
152	Adrenal_Gland-Cancer	GSE33371	GSM825387	T	None	9.057992
153	Adrenal_Gland-Cancer	GSE33371	GSM825388	T	None	9.129283
154	Adrenal_Gland-Cancer	GSE33371	GSM825389	T	None	8.665336
155	Adrenal_Gland-Cancer	GSE33371	GSM825390	T	None	8.807355
156	Adrenal_Gland-Cancer	GSE33371	GSM825391	T	None	8.988685
157	Adrenal_Gland-Cancer	GSE33371	GSM825392	T	None	9.5736475
158	Adrenal_Gland-Cancer	GSE33371	GSM825393	T	None	8.988685
159	Adrenal_Gland-Cancer	GSE33371	GSM825394	T	None	9.071463
160	Adrenal_Gland-Cancer	GSE33371	GSM825395	T	None	8.569856
161	Adrenal_Gland-Cancer	GSE33371	GSM825396	T	None	8.933691
162	Adrenal_Gland-Cancer	GSE33371	GSM825397	T	None	9.507794
163	Adrenal_Gland-Cancer	GSE33371	GSM825398	T	None	9.0223675
164	Adrenal_Gland-Cancer	GSE33371	GSM825399	T	None	9.5961895
165	Adrenal_Gland-Cancer	GSE33371	GSM825400	T	None	9.763212
166	Adrenal_Gland-Cancer	GSE33371	GSM825401	T	None	9.144658
167	Adrenal_Gland-Cancer	GSE33371	GSM825402	T	None	8.921841
168	Adrenal_Gland-Cancer	GSE33371	GSM825403	T	None	9.4998455
169	Adrenal_Gland-Cancer	GSE33371	GSM825404	T	None	9.157347
170	Adrenal_Gland-Cancer	GSE33371	GSM825405	T	None	9.477758
171	Adrenal_Gland-Cancer	GSE33371	GSM825406	T	None	9.330916
172	Adrenal_Gland-Cancer	GSE33371	GSM825407	T	None	9.885696
173	Adrenal_Gland-Cancer	GSE33371	GSM825408	T	None	9.192293
174	Adrenal_Gland-Cancer	GSE33371	GSM825409	T	None	8.823367
175	Adrenal_Gland-Cancer	GSE33371	GSM825410	T	None	8.738092
176	Adrenal_Gland-Cancer	GSE33371	GSM825411	T	None	9.092757
177	Adrenal_Gland-Cancer	GSE33371	GSM825412	T	None	9.847057
178	Adrenal_Gland-Cancer	GSE33371	GSM825413	T	None	8.927778
179	Adrenal_Gland-Cancer	GSE33371	GSM825414	T	None	10.084808
180	Adrenal_Gland-Cancer	GSE33371	GSM825415	T	None	8.629356
181	Adrenal_Gland-Cancer	GSE33371	GSM825416	T	None	9.144658
182	Adrenal_Gland-Cancer	GSE33371	GSM825417	T	None	9.390169
183	Adrenal_Gland-Cancer	GSE33371	GSM825418	T	None	9.06609
184	Adrenal_Gland-Cancer	GSE33371	GSM825419	T	None	9.609179
185	Adrenal_Gland-Cancer	GSE33371	GSM825420	T	None	9.848623
186	Adrenal_Gland-Cancer	GSE33371	GSM825421	T	None	9.483816
187	Adrenal_Gland-Cancer	GSE33371	GSM825422	T	None	9.041659
188	Adrenal_Gland-Cancer	GSE33371	GSM825423	T	None	10.2620945
189	Adrenal_Gland-Cancer	GSE33371	GSM825424	T	None	9.392318
190	Adrenal_Gland-Cancer	GSE33371	GSM825425	T	None	10.191059
191	Adrenal_Gland-Cancer	GSE33371	GSM825426	T	None	9.147205
192	Adrenal_Gland-Cancer	GSE33371	GSM825427	T	None	10.070121
193	Adrenal_Gland-Cancer	GSE33371	GSM825428	T	None	9.857981
194	Adrenal_Gland-Cancer	GSE33371	GSM825429	T	None	9.915879
195	Adrenal_Gland-Cancer	GSE33371	GSM825430	T	None	9.35975
196	Adrenal_Gland-Cancer	GSE33371	GSM825431	T	None	8.924812
197	Adrenal_Gland-Normal	GSE43346	GSM1060745	T	None	8.0223675
198	Adrenal_Gland-Normal	GSE8514	GSM211447	T	None	8.033423
199	Adrenal_Gland-Normal	GSE8514	GSM211448	T	None	8.629356
200	Adrenal_Gland-Normal	GSE8514	GSM211449	T	None	8.238404
201	Adrenal_Gland-Normal	GSE8514	GSM211450	T	None	8.228819
202	Adrenal_Gland-Normal	GSE19776	GSM493251	T	None	7.6510515
203	Adrenal_Gland-Normal	GSE19776	GSM493252	T	None	7.8137813
204	Adrenal_Gland-Normal	GSE19776	GSM493253	T	None	8.214319
205	Adrenal_Gland-Normal	GSE19776	GSM493254	T	None	8.40088
206	Adrenal_Gland-Normal	GSE33371	GSM825367	T	None	8.679481
207	Adrenal_Gland-Normal	GSE33371	GSM825368	T	None	9.172427
208	Adrenal_Gland-Normal	GSE33371	GSM825369	T	None	8.84235
209	Adrenal_Gland-Normal	GSE33371	GSM825370	T	None	8.968667
210	Adrenal_Gland-Normal	GSE33371	GSM825371	T	None	8.6510515
211	Adrenal_Gland-Normal	GSE33371	GSM825372	T	None	8.455327
212	Adrenal_Gland-Normal	GSE33371	GSM825373	T	None	8.6402445
213	Adrenal_Gland-Normal	GSE33371	GSM825374	T	None	8.84235
214	Adrenal_Gland-Normal	GSE33371	GSM825375	T	None	8.61471
215	Adrenal_Gland-Normal	GSE33371	GSM825376	T	None	8.804131
246	Bladder-Cancer	GSE2109	GSM102434	T	None	9.776433
247	Bladder-Cancer	GSE2109	GSM102437	T	None	9.658212
248	Bladder-Cancer	GSE2109	GSM102470	T	None	9.679481
249	Bladder-Cancer	GSE2109	GSM102475	T	None	10.092757
253	Bladder-Cancer	GSE2109	GSM117677	T	None	9.108524
254	Bladder-Cancer	GSE2109	GSM137919	T	None	9.668885
255	Bladder-Cancer	GSE2109	GSM137976	T	None	9.652845
256	Bladder-Cancer	GSE2109	GSM152625	T	None	9.388018
257	Bladder-Cancer	GSE2109	GSM152717	T	None	9.42836
258	Bladder-Cancer	GSE2109	GSM152732	T	None	9.375039
259	Bladder-Cancer	GSE2109	GSM152779	T	None	9.463525
260	Bladder-Cancer	GSE2109	GSM152797	T	None	9.992938
261	Bladder-Cancer	GSE2109	GSM179874	T	None	9.689998
262	Bladder-Cancer	GSE2109	GSM179921	T	None	9.287712
263	Bladder-Cancer	GSE2109	GSM179926	T	None	9.390169
264	Bladder-Cancer	GSE7476	GSM180995	T	None	9.485829
265	Bladder-Cancer	GSE7476	GSM180996	T	None	9.142107
266	Bladder-Cancer	GSE7476	GSM180997	T	None	10.133142
267	Bladder-Cancer	GSE7476	GSM180998	T	None	9.35975
268	Bladder-Cancer	GSE7476	GSM180999	T	None	9.612868
269	Bladder-Cancer	GSE7476	GSM181000	T	None	9.497851
270	Bladder-Cancer	GSE7476	GSM181001	T	None	11.554589
271	Bladder-Cancer	GSE7476	GSM181002	T	None	10.794415
272	Bladder-Cancer	GSE2109	GSM203714	T	None	9.829722
273	Bladder-Cancer	GSE2109	GSM203738	T	None	9.945444
274	Bladder-Cancer	GSE2109	GSM203753	T	None	9.372865
275	Bladder-Cancer	GSE2109	GSM203793	T	None	9.326429
276	Bladder-Cancer	GSE2109	GSM231906	T	None	9.47978
277	Bladder-Cancer	GSE2109	GSM46920	T	None	10.118941
278	Bladder-Cancer	GSE2109	GSM53030	T	None	9.992938
279	Bladder-Cancer	GSE2109	GSM53097	T	None	9.417852
280	Bladder-Cancer	GSE2109	GSM53117	T	None	9.911392
281	Bladder-Cancer	GSE2109	GSM53137	T	None	10.109831
282	Bladder-Cancer	GSE2109	GSM53139	T	None	9.455327
283	Bladder-Cancer	GSE30522	GSM756939	T	None	10.220378
284	Bladder-Cancer	GSE30522	GSM756940	T	None	10.096715
285	Bladder-Cancer	GSE2109	GSM76532	T	None	10.271463
286	Bladder-Cancer	GSE31189	GSM773124	T	None	8.426265
287	Bladder-Cancer	GSE31189	GSM773125	T	None	9.457381
288	Bladder-Cancer	GSE31189	GSM773126	T	None	9.535275
289	Bladder-Cancer	GSE31189	GSM773127	T	None	8.939579
290	Bladder-Cancer	GSE31189	GSM773128	T	None	9.049849
291	Bladder-Cancer	GSE31189	GSM773129	T	None	9.99859
292	Bladder-Cancer	GSE31189	GSM773130	T	None	9.23362
293	Bladder-Cancer	GSE31189	GSM773131	T	None	10.522581
294	Bladder-Cancer	GSE31189	GSM773132	T	None	8.965784
295	Bladder-Cancer	GSE31189	GSM773133	T	None	9.144658
296	Bladder-Cancer	GSE31189	GSM773134	T	None	9.55267
297	Bladder-Cancer	GSE31189	GSM773135	T	None	9.090113
298	Bladder-Cancer	GSE31189	GSM773136	T	None	8.7911625
299	Bladder-Cancer	GSE31189	GSM773137	T	None	9.920353
300	Bladder-Cancer	GSE31189	GSM773138	T	None	8.909893
301	Bladder-Cancer	GSE31189	GSM773139	T	None	9.616549
302	Bladder-Cancer	GSE31189	GSM773140	T	None	9.581201
303	Bladder-Cancer	GSE31189	GSM773141	T	None	9.51767
304	Bladder-Cancer	GSE31189	GSM773142	T	None	9.802516
305	Bladder-Cancer	GSE31189	GSM773143	T	None	8.962896
306	Bladder-Cancer	GSE31189	GSM773144	T	None	8.829722
307	Bladder-Cancer	GSE31189	GSM773145	T	None	9.296916
308	Bladder-Cancer	GSE31189	GSM773146	T	None	9.449148
309	Bladder-Cancer	GSE31189	GSM773147	T	None	9.794415
310	Bladder-Cancer	GSE31189	GSM773148	T	None	7.8265486
311	Bladder-Cancer	GSE31189	GSM773149	T	None	9.726218
312	Bladder-Cancer	GSE31189	GSM773150	T	None	10.519636
313	Bladder-Cancer	GSE31189	GSM773151	T	None	9.247928
314	Bladder-Cancer	GSE31189	GSM773152	T	None	9.831307
315	Bladder-Cancer	GSE31189	GSM773153	T	None	8.689998
316	Bladder-Cancer	GSE31189	GSM773154	T	None	8.839204
317	Bladder-Cancer	GSE31189	GSM773155	T	None	9.991522
318	Bladder-Cancer	GSE31189	GSM773156	T	None	9.126704
319	Bladder-Cancer	GSE31189	GSM773157	T	None	10.953469
320	Bladder-Cancer	GSE31189	GSM773158	T	None	10.388018
321	Bladder-Cancer	GSE31189	GSM773159	T	None	9.584963
322	Bladder-Cancer	GSE31189	GSM773160	T	None	10.083479
323	Bladder-Cancer	GSE31189	GSM773161	T	None	11.129927
324	Bladder-Cancer	GSE31189	GSM773162	T	None	9.58684
325	Bladder-Cancer	GSE31189	GSM773163	T	None	9.152285
326	Bladder-Cancer	GSE31189	GSM773164	T	None	10.9307375
327	Bladder-Cancer	GSE31189	GSM773165	T	None	9.357552
328	Bladder-Cancer	GSE31189	GSM773166	T	None	10.826549
329	Bladder-Cancer	GSE31189	GSM773167	T	None	10.316281
330	Bladder-Cancer	GSE31189	GSM773168	T	None	10.7623825
331	Bladder-Cancer	GSE31189	GSM773169	T	None	9.773139
332	Bladder-Cancer	GSE31189	GSM773170	T	None	10.561288
333	Bladder-Cancer	GSE31189	GSM773171	T	None	10.72366
334	Bladder-Cancer	GSE31189	GSM773172	T	None	9.3706875
335	Bladder-Cancer	GSE31189	GSM773173	T	None	10.460456
336	Bladder-Cancer	GSE31189	GSM773174	T	None	9.719389
337	Bladder-Cancer	GSE31189	GSM773175	T	None	9.971543
338	Bladder-Cancer	GSE31684	GSM786491	T	None	10.432542
339	Bladder-Cancer	GSE31684	GSM786492	T	None	9.257388
340	Bladder-Cancer	GSE31684	GSM786493	T	None	10.346514
341	Bladder-Cancer	GSE31684	GSM786494	T	None	9.491853
342	Bladder-Cancer	GSE31684	GSM786495	T	None	9.879583
343	Bladder-Cancer	GSE31684	GSM786496	T	None	10.238404
344	Bladder-Cancer	GSE31684	GSM786497	T	None	10.519636
345	Bladder-Cancer	GSE31684	GSM786498	T	None	10.027906
346	Bladder-Cancer	GSE31684	GSM786499	T	None	9.905387
347	Bladder-Cancer	GSE31684	GSM786500	T	None	10.103288
348	Bladder-Cancer	GSE31684	GSM786501	T	None	10.563196
349	Bladder-Cancer	GSE31684	GSM786502	T	None	10.35975
350	Bladder-Cancer	GSE31684	GSM786503	T	None	9.579316
351	Bladder-Cancer	GSE31684	GSM786504	T	None	10.45018
352	Bladder-Cancer	GSE31684	GSM786505	T	None	9.908393
353	Bladder-Cancer	GSE31684	GSM786506	T	None	9.609179
354	Bladder-Cancer	GSE31684	GSM786507	T	None	10.14083
355	Bladder-Cancer	GSE31684	GSM786508	T	None	9.903882
356	Bladder-Cancer	GSE31684	GSM786509	T	None	9.271463
357	Bladder-Cancer	GSE31684	GSM786510	T	None	9.938109
358	Bladder-Cancer	GSE31684	GSM786511	T	None	9.94398
359	Bladder-Cancer	GSE31684	GSM786512	T	None	10.173677
360	Bladder-Cancer	GSE31684	GSM786513	T	None	9.831307
361	Bladder-Cancer	GSE31684	GSM786514	T	None	10.40088
362	Bladder-Cancer	GSE31684	GSM786515	T	None	10.245553
363	Bladder-Cancer	GSE31684	GSM786516	T	None	9.848623
364	Bladder-Cancer	GSE31684	GSM786517	T	None	10.231221
365	Bladder-Cancer	GSE31684	GSM786518	T	None	9.581201
366	Bladder-Cancer	GSE31684	GSM786519	T	None	9.911392
367	Bladder-Cancer	GSE31684	GSM786520	T	None	10.0443945
368	Bladder-Cancer	GSE31684	GSM786521	T	None	9.911392
369	Bladder-Cancer	GSE31684	GSM786522	T	None	9.603626
370	Bladder-Cancer	GSE31684	GSM786523	T	None	10.300352
371	Bladder-Cancer	GSE31684	GSM786524	T	None	9.493855
372	Bladder-Cancer	GSE31684	GSM786525	T	None	10.008429
373	Bladder-Cancer	GSE31684	GSM786526	T	None	9.891784
374	Bladder-Cancer	GSE31684	GSM786527	T	None	9.684749
375	Bladder-Cancer	GSE31684	GSM786528	T	None	10.076816
376	Bladder-Cancer	GSE31684	GSM786529	T	None	9.965784
377	Bladder-Cancer	GSE31684	GSM786530	T	None	9.569856
378	Bladder-Cancer	GSE31684	GSM786531	T	None	9.385862
379	Bladder-Cancer	GSE31684	GSM786532	T	None	10.1947565
380	Bladder-Cancer	GSE31684	GSM786533	T	None	9.523562
381	Bladder-Cancer	GSE31684	GSM786534	T	None	10.356452
382	Bladder-Cancer	GSE31684	GSM786535	T	None	9.695229
383	Bladder-Cancer	GSE31684	GSM786536	T	None	9.738092
384	Bladder-Cancer	GSE31684	GSM786537	T	None	9.485829
385	Bladder-Cancer	GSE31684	GSM786538	T	None	11.186114
386	Bladder-Cancer	GSE31684	GSM786539	T	None	9.303781
387	Bladder-Cancer	GSE31684	GSM786540	T	None	10.086136
388	Bladder-Cancer	GSE31684	GSM786541	T	None	9.813781
389	Bladder-Cancer	GSE31684	GSM786542	T	None	10.292321
390	Bladder-Cancer	GSE31684	GSM786543	T	None	9.743152
391	Bladder-Cancer	GSE31684	GSM786544	T	None	10.0
392	Bladder-Cancer	GSE31684	GSM786545	T	None	9.802516
393	Bladder-Cancer	GSE31684	GSM786546	T	None	9.292321
394	Bladder-Cancer	GSE31684	GSM786547	T	None	10.3117485
395	Bladder-Cancer	GSE31684	GSM786548	T	None	9.698705
396	Bladder-Cancer	GSE31684	GSM786549	T	None	9.707359
397	Bladder-Cancer	GSE31684	GSM786550	T	None	9.226412
398	Bladder-Cancer	GSE31684	GSM786551	T	None	9.763212
399	Bladder-Cancer	GSE31684	GSM786552	T	None	9.634811
400	Bladder-Cancer	GSE31684	GSM786553	T	None	10.079485
401	Bladder-Cancer	GSE31684	GSM786554	T	None	9.631177
402	Bladder-Cancer	GSE31684	GSM786555	T	None	9.727921
403	Bladder-Cancer	GSE31684	GSM786556	T	None	9.629356
404	Bladder-Cancer	GSE31684	GSM786557	T	None	9.6456585
405	Bladder-Cancer	GSE31684	GSM786558	T	None	9.5961895
406	Bladder-Cancer	GSE31684	GSM786559	T	None	10.041659
407	Bladder-Cancer	GSE31684	GSM786560	T	None	9.857981
408	Bladder-Cancer	GSE31684	GSM786561	T	None	9.707359
409	Bladder-Cancer	GSE31684	GSM786562	T	None	9.537218
410	Bladder-Cancer	GSE31684	GSM786563	T	None	9.394463
411	Bladder-Cancer	GSE31684	GSM786564	T	None	10.824959
412	Bladder-Cancer	GSE31684	GSM786565	T	None	10.411511
413	Bladder-Cancer	GSE31684	GSM786566	T	None	9.7565565
414	Bladder-Cancer	GSE31684	GSM786567	T	None	9.584963
415	Bladder-Cancer	GSE31684	GSM786568	T	None	9.812178
416	Bladder-Cancer	GSE31684	GSM786569	T	None	9.259744
417	Bladder-Cancer	GSE31684	GSM786570	T	None	10.0754795
418	Bladder-Cancer	GSE31684	GSM786571	T	None	10.675957
419	Bladder-Cancer	GSE31684	GSM786572	T	None	10.098032
420	Bladder-Cancer	GSE31684	GSM786573	T	None	10.16365
421	Bladder-Cancer	GSE31684	GSM786574	T	None	9.946906
422	Bladder-Cancer	GSE31684	GSM786575	T	None	10.555548
423	Bladder-Cancer	GSE31684	GSM786576	T	None	10.127995
424	Bladder-Cancer	GSE31684	GSM786577	T	None	9.558421
425	Bladder-Cancer	GSE31684	GSM786578	T	None	10.33539
426	Bladder-Cancer	GSE31684	GSM786579	T	None	10.0182
427	Bladder-Cancer	GSE31684	GSM786580	T	None	9.696967
428	Bladder-Cancer	GSE31684	GSM786581	T	None	9.033423
429	Bladder-Cancer	GSE31684	GSM786582	T	None	9.746514
430	Bladder-Cancer	GSE31684	GSM786583	T	None	9.985842
433	Bladder-Cancer	GSE2109	GSM88993	T	None	9.594325
434	Bladder-Cancer	GSE2109	GSM89048	T	None	9.53333
435	Bladder-Cancer	GSE2109	GSM89073	T	None	9.878051
436	Bladder-Normal	GSE43346	GSM1060746	T	None	9.405142
