Index	Tissue	Dataset_ID	Sample_ID	T:Tissue;C:Cellline	Cellline_name	Expression_level
56	Adipose-Normal	GSE13506	GSM340510	T	None	9.326429
57	Adipose-Normal	GSE13506	GSM340511	T	None	9.011228
58	Adipose-Normal	GSE13506	GSM340512	T	None	9.5961895
59	Adipose-Normal	GSE13506	GSM340513	T	None	9.255029
60	Adipose-Normal	GSE13506	GSM340514	T	None	9.820179
61	Adipose-Normal	GSE13506	GSM340515	T	None	9.473705
62	Adipose-Normal	GSE13506	GSM340516	T	None	9.888743
63	Adipose-Normal	GSE13506	GSM340517	T	None	9.011228
64	Adipose-Normal	GSE13506	GSM340518	T	None	9.0
65	Adipose-Normal	GSE13506	GSM340519	T	None	9.566054
66	Adipose-Normal	GSE13506	GSM340520	T	None	9.192293
67	Adipose-Normal	GSE13506	GSM340521	T	None	9.407268
68	Adipose-Normal	GSE13506	GSM340522	T	None	9.2502985
69	Adipose-Normal	GSE13506	GSM340523	T	None	9.02514
70	Adipose-Normal	GSE13506	GSM340524	T	None	9.308339
71	Adipose-Normal	GSE13506	GSM340525	T	None	9.407268
72	Adipose-Normal	GSE13506	GSM340526	T	None	8.724514
73	Adipose-Normal	GSE13506	GSM340527	T	None	8.974415
74	Adipose-Normal	GSE13506	GSM340528	T	None	9.3442955
75	Adipose-Normal	GSE13506	GSM340529	T	None	8.870365
76	Adipose-Normal	GSE13506	GSM340530	T	None	8.807355
77	Adipose-Normal	GSE13506	GSM340531	T	None	9.523562
78	Adipose-Normal	GSE13506	GSM340532	T	None	9.407268
79	Adipose-Normal	GSE13506	GSM340533	T	None	9.0
80	Adipose-Normal	GSE13506	GSM340534	T	None	8.906891
81	Adipose-Normal	GSE13506	GSM340535	T	None	8.9128895
82	Adipose-Normal	GSE13506	GSM340536	T	None	8.951284
83	Adrenal_Gland-Cancer	GSE19776	GSM1094056	T	None	8.451211
84	Adrenal_Gland-Cancer	GSE19776	GSM1094057	T	None	9.014021
85	Adrenal_Gland-Cancer	GSE19776	GSM1094058	T	None	9.105908
86	Adrenal_Gland-Cancer	GSE19776	GSM1094059	T	None	8.569856
87	Adrenal_Gland-Cancer	GSE19776	GSM1094060	T	None	8.375039
88	Adrenal_Gland-Cancer	GSE19776	GSM1094061	T	None	8.3706875
89	Adrenal_Gland-Cancer	GSE19776	GSM1094062	T	None	8.539159
90	Adrenal_Gland-Cancer	GSE19776	GSM1094063	T	None	8.558421
91	Adrenal_Gland-Cancer	GSE19776	GSM1094064	T	None	8.771489
92	Adrenal_Gland-Cancer	GSE19776	GSM1094065	T	None	9.182394
93	Adrenal_Gland-Cancer	GSE19776	GSM1094066	T	None	9.154819
94	Adrenal_Gland-Cancer	GSE19776	GSM1094067	T	None	8.3442955
95	Adrenal_Gland-Cancer	GSE19776	GSM1094068	T	None	8.703903
96	Adrenal_Gland-Cancer	GSE19776	GSM1094069	T	None	9.008429
97	Adrenal_Gland-Cancer	GSE19776	GSM1094070	T	None	8.83289
98	Adrenal_Gland-Cancer	GSE19776	GSM1094071	T	None	9.79604
99	Adrenal_Gland-Cancer	GSE19776	GSM1094072	T	None	9.385862
100	Adrenal_Gland-Cancer	GSE19776	GSM1094073	T	None	9.278449
101	Adrenal_Gland-Cancer	GSE19776	GSM1094074	T	None	8.764872
102	Adrenal_Gland-Cancer	GSE19776	GSM1094075	T	None	9.451211
103	Adrenal_Gland-Cancer	GSE19776	GSM1094076	T	None	9.055283
104	Adrenal_Gland-Cancer	GSE19776	GSM1094077	T	None	8.997179
105	Adrenal_Gland-Cancer	GSE19776	GSM1094078	T	None	9.076816
106	Adrenal_Gland-Cancer	GSE19776	GSM1094079	T	None	8.965784
107	Adrenal_Gland-Cancer	GSE19776	GSM1094080	T	None	9.28077
108	Adrenal_Gland-Cancer	GSE2109	GSM117754	T	None	7.971544
109	Adrenal_Gland-Cancer	GSE2109	GSM203678	T	None	7.4757333
110	Adrenal_Gland-Cancer	GSE8514	GSM211446	T	None	8.271463
111	Adrenal_Gland-Cancer	GSE8514	GSM211451	T	None	7.9425144
112	Adrenal_Gland-Cancer	GSE8514	GSM211452	T	None	7.383704
113	Adrenal_Gland-Cancer	GSE8514	GSM211453	T	None	7.6073303
114	Adrenal_Gland-Cancer	GSE8514	GSM211454	T	None	8.0223675
115	Adrenal_Gland-Cancer	GSE8514	GSM211455	T	None	4.857981
116	Adrenal_Gland-Cancer	GSE8514	GSM211456	T	None	7.539159
117	Adrenal_Gland-Cancer	GSE8514	GSM211457	T	None	6.9541965
118	Adrenal_Gland-Cancer	GSE8514	GSM211458	T	None	7.5622425
119	Adrenal_Gland-Cancer	GSE8514	GSM211459	T	None	7.4676056
120	Adrenal_Gland-Cancer	GSE8514	GSM211460	T	None	7.9541965
121	Adrenal_Gland-Cancer	GSE2109	GSM38072	T	None	8.5961895
122	Adrenal_Gland-Cancer	GSE2109	GSM46946	T	None	8.317412
123	Adrenal_Gland-Cancer	GSE19776	GSM493255	T	None	7.383704
124	Adrenal_Gland-Cancer	GSE19776	GSM493256	T	None	7.33985
125	Adrenal_Gland-Cancer	GSE19776	GSM493257	T	None	7.936638
126	Adrenal_Gland-Cancer	GSE19776	GSM493258	T	None	7.8641863
127	Adrenal_Gland-Cancer	GSE19776	GSM493259	T	None	8.257388
128	Adrenal_Gland-Cancer	GSE19776	GSM493260	T	None	7.179909
129	Adrenal_Gland-Cancer	GSE19776	GSM493261	T	None	7.67948
130	Adrenal_Gland-Cancer	GSE19776	GSM493262	T	None	7.9248123
131	Adrenal_Gland-Cancer	GSE19776	GSM493263	T	None	7.2573876
132	Adrenal_Gland-Cancer	GSE19776	GSM493264	T	None	7.8703647
133	Adrenal_Gland-Cancer	GSE19776	GSM493265	T	None	7.1189413
134	Adrenal_Gland-Cancer	GSE19776	GSM493266	T	None	7.2761245
135	Adrenal_Gland-Cancer	GSE19776	GSM493267	T	None	7.665336
136	Adrenal_Gland-Cancer	GSE19776	GSM493268	T	None	7.4429436
137	Adrenal_Gland-Cancer	GSE19776	GSM493269	T	None	7.6073303
138	Adrenal_Gland-Cancer	GSE19776	GSM493270	T	None	7.5999126
139	Adrenal_Gland-Cancer	GSE19776	GSM493271	T	None	7.3750396
140	Adrenal_Gland-Cancer	GSE19776	GSM493272	T	None	7.2667866
141	Adrenal_Gland-Cancer	GSE19776	GSM493273	T	None	7.3750396
142	Adrenal_Gland-Cancer	GSE33371	GSM825377	T	None	8.661778
143	Adrenal_Gland-Cancer	GSE33371	GSM825378	T	None	8.451211
144	Adrenal_Gland-Cancer	GSE33371	GSM825379	T	None	8.396605
145	Adrenal_Gland-Cancer	GSE33371	GSM825380	T	None	8.754888
146	Adrenal_Gland-Cancer	GSE33371	GSM825381	T	None	8.209454
147	Adrenal_Gland-Cancer	GSE33371	GSM825382	T	None	8.682995
148	Adrenal_Gland-Cancer	GSE33371	GSM825383	T	None	8.83605
149	Adrenal_Gland-Cancer	GSE33371	GSM825384	T	None	8.209454
150	Adrenal_Gland-Cancer	GSE33371	GSM825385	T	None	8.897845
151	Adrenal_Gland-Cancer	GSE33371	GSM825386	T	None	8.724514
152	Adrenal_Gland-Cancer	GSE33371	GSM825387	T	None	9.103288
153	Adrenal_Gland-Cancer	GSE33371	GSM825388	T	None	8.748193
154	Adrenal_Gland-Cancer	GSE33371	GSM825389	T	None	8.665336
155	Adrenal_Gland-Cancer	GSE33371	GSM825390	T	None	8.087462
156	Adrenal_Gland-Cancer	GSE33371	GSM825391	T	None	8.784635
157	Adrenal_Gland-Cancer	GSE33371	GSM825392	T	None	8.618385
158	Adrenal_Gland-Cancer	GSE33371	GSM825393	T	None	7.9188633
159	Adrenal_Gland-Cancer	GSE33371	GSM825394	T	None	8.523562
160	Adrenal_Gland-Cancer	GSE33371	GSM825395	T	None	8.861087
161	Adrenal_Gland-Cancer	GSE33371	GSM825396	T	None	8.679481
162	Adrenal_Gland-Cancer	GSE33371	GSM825397	T	None	8.519636
163	Adrenal_Gland-Cancer	GSE33371	GSM825398	T	None	8.924812
164	Adrenal_Gland-Cancer	GSE33371	GSM825399	T	None	8.4998455
165	Adrenal_Gland-Cancer	GSE33371	GSM825400	T	None	8.154819
166	Adrenal_Gland-Cancer	GSE33371	GSM825401	T	None	8.409391
167	Adrenal_Gland-Cancer	GSE33371	GSM825402	T	None	8.060696
168	Adrenal_Gland-Cancer	GSE33371	GSM825403	T	None	8.618385
169	Adrenal_Gland-Cancer	GSE33371	GSM825404	T	None	8.1947565
170	Adrenal_Gland-Cancer	GSE33371	GSM825405	T	None	8.33985
171	Adrenal_Gland-Cancer	GSE33371	GSM825406	T	None	8.379378
172	Adrenal_Gland-Cancer	GSE33371	GSM825407	T	None	8.0168085
173	Adrenal_Gland-Cancer	GSE33371	GSM825408	T	None	8.438792
174	Adrenal_Gland-Cancer	GSE33371	GSM825409	T	None	7.4676056
175	Adrenal_Gland-Cancer	GSE33371	GSM825410	T	None	7.70044
176	Adrenal_Gland-Cancer	GSE33371	GSM825411	T	None	8.076816
177	Adrenal_Gland-Cancer	GSE33371	GSM825412	T	None	9.2620945
178	Adrenal_Gland-Cancer	GSE33371	GSM825413	T	None	7.5698557
179	Adrenal_Gland-Cancer	GSE33371	GSM825414	T	None	7.9307375
180	Adrenal_Gland-Cancer	GSE33371	GSM825415	T	None	7.70044
181	Adrenal_Gland-Cancer	GSE33371	GSM825416	T	None	8.174926
182	Adrenal_Gland-Cancer	GSE33371	GSM825417	T	None	8.519636
183	Adrenal_Gland-Cancer	GSE33371	GSM825418	T	None	8.451211
184	Adrenal_Gland-Cancer	GSE33371	GSM825419	T	None	8.038919
185	Adrenal_Gland-Cancer	GSE33371	GSM825420	T	None	8.483816
186	Adrenal_Gland-Cancer	GSE33371	GSM825421	T	None	9.226412
187	Adrenal_Gland-Cancer	GSE33371	GSM825422	T	None	8.103288
188	Adrenal_Gland-Cancer	GSE33371	GSM825423	T	None	7.9886847
189	Adrenal_Gland-Cancer	GSE33371	GSM825424	T	None	7.6510515
190	Adrenal_Gland-Cancer	GSE33371	GSM825425	T	None	8.038919
191	Adrenal_Gland-Cancer	GSE33371	GSM825426	T	None	8.271463
192	Adrenal_Gland-Cancer	GSE33371	GSM825427	T	None	7.820179
193	Adrenal_Gland-Cancer	GSE33371	GSM825428	T	None	8.632996
194	Adrenal_Gland-Cancer	GSE33371	GSM825429	T	None	8.060696
195	Adrenal_Gland-Cancer	GSE33371	GSM825430	T	None	7.321928
196	Adrenal_Gland-Cancer	GSE33371	GSM825431	T	None	8.113742
197	Adrenal_Gland-Normal	GSE43346	GSM1060745	T	None	6.643856
198	Adrenal_Gland-Normal	GSE8514	GSM211447	T	None	7.882643
199	Adrenal_Gland-Normal	GSE8514	GSM211448	T	None	7.554589
200	Adrenal_Gland-Normal	GSE8514	GSM211449	T	None	8.0821495
201	Adrenal_Gland-Normal	GSE8514	GSM211450	T	None	6.643856
202	Adrenal_Gland-Normal	GSE19776	GSM493251	T	None	7.2761245
203	Adrenal_Gland-Normal	GSE19776	GSM493252	T	None	7.2854023
204	Adrenal_Gland-Normal	GSE19776	GSM493253	T	None	7.9541965
205	Adrenal_Gland-Normal	GSE19776	GSM493254	T	None	7.9248123
206	Adrenal_Gland-Normal	GSE33371	GSM825367	T	None	8.422065
207	Adrenal_Gland-Normal	GSE33371	GSM825368	T	None	7.851749
208	Adrenal_Gland-Normal	GSE33371	GSM825369	T	None	7.882643
209	Adrenal_Gland-Normal	GSE33371	GSM825370	T	None	8.569856
210	Adrenal_Gland-Normal	GSE33371	GSM825371	T	None	8.527477
211	Adrenal_Gland-Normal	GSE33371	GSM825372	T	None	9.174926
212	Adrenal_Gland-Normal	GSE33371	GSM825373	T	None	9.060696
213	Adrenal_Gland-Normal	GSE33371	GSM825374	T	None	8.3663225
214	Adrenal_Gland-Normal	GSE33371	GSM825375	T	None	8.515699
215	Adrenal_Gland-Normal	GSE33371	GSM825376	T	None	8.06609
246	Bladder-Cancer	GSE2109	GSM102434	T	None	7.2573876
247	Bladder-Cancer	GSE2109	GSM102437	T	None	8.276124
248	Bladder-Cancer	GSE2109	GSM102470	T	None	8.40088
249	Bladder-Cancer	GSE2109	GSM102475	T	None	7.577429
253	Bladder-Cancer	GSE2109	GSM117677	T	None	8.055283
254	Bladder-Cancer	GSE2109	GSM137919	T	None	7.9425144
255	Bladder-Cancer	GSE2109	GSM137976	T	None	7.8137813
256	Bladder-Cancer	GSE2109	GSM152625	T	None	7.066089
257	Bladder-Cancer	GSE2109	GSM152717	T	None	8.214319
258	Bladder-Cancer	GSE2109	GSM152732	T	None	8.092757
259	Bladder-Cancer	GSE2109	GSM152779	T	None	7.665336
260	Bladder-Cancer	GSE2109	GSM152797	T	None	7.965784
261	Bladder-Cancer	GSE2109	GSM179874	T	None	7.499846
262	Bladder-Cancer	GSE2109	GSM179921	T	None	7.491853
263	Bladder-Cancer	GSE2109	GSM179926	T	None	7.491853
264	Bladder-Cancer	GSE7476	GSM180995	T	None	8.2620945
265	Bladder-Cancer	GSE7476	GSM180996	T	None	8.0821495
266	Bladder-Cancer	GSE7476	GSM180997	T	None	8.483816
267	Bladder-Cancer	GSE7476	GSM180998	T	None	8.238404
268	Bladder-Cancer	GSE7476	GSM180999	T	None	8.647458
269	Bladder-Cancer	GSE7476	GSM181000	T	None	8.661778
270	Bladder-Cancer	GSE7476	GSM181001	T	None	8.353147
271	Bladder-Cancer	GSE7476	GSM181002	T	None	8.471675
272	Bladder-Cancer	GSE2109	GSM203714	T	None	7.8703647
273	Bladder-Cancer	GSE2109	GSM203738	T	None	8.1848755
274	Bladder-Cancer	GSE2109	GSM203753	T	None	8.321928
275	Bladder-Cancer	GSE2109	GSM203793	T	None	7.9188633
276	Bladder-Cancer	GSE2109	GSM231906	T	None	8.2946205
277	Bladder-Cancer	GSE2109	GSM46920	T	None	8.764872
278	Bladder-Cancer	GSE2109	GSM53030	T	None	8.405142
279	Bladder-Cancer	GSE2109	GSM53097	T	None	8.519636
280	Bladder-Cancer	GSE2109	GSM53117	T	None	8.455327
281	Bladder-Cancer	GSE2109	GSM53137	T	None	8.629356
282	Bladder-Cancer	GSE2109	GSM53139	T	None	7.7879024
283	Bladder-Cancer	GSE30522	GSM756939	T	None	8.897845
284	Bladder-Cancer	GSE30522	GSM756940	T	None	5.70044
285	Bladder-Cancer	GSE2109	GSM76532	T	None	8.179909
286	Bladder-Cancer	GSE31189	GSM773124	T	None	8.1947565
287	Bladder-Cancer	GSE31189	GSM773125	T	None	8.33985
288	Bladder-Cancer	GSE31189	GSM773126	T	None	9.038919
289	Bladder-Cancer	GSE31189	GSM773127	T	None	6.894818
290	Bladder-Cancer	GSE31189	GSM773128	T	None	8.761551
291	Bladder-Cancer	GSE31189	GSM773129	T	None	8.23362
292	Bladder-Cancer	GSE31189	GSM773130	T	None	9.095397
293	Bladder-Cancer	GSE31189	GSM773131	T	None	6.0
294	Bladder-Cancer	GSE31189	GSM773132	T	None	7.5999126
295	Bladder-Cancer	GSE31189	GSM773133	T	None	8.584963
296	Bladder-Cancer	GSE31189	GSM773134	T	None	6.129283
297	Bladder-Cancer	GSE31189	GSM773135	T	None	8.159871
298	Bladder-Cancer	GSE31189	GSM773136	T	None	7.948367
299	Bladder-Cancer	GSE31189	GSM773137	T	None	7.434628
300	Bladder-Cancer	GSE31189	GSM773138	T	None	9.558421
301	Bladder-Cancer	GSE31189	GSM773139	T	None	8.714246
302	Bladder-Cancer	GSE31189	GSM773140	T	None	8.308339
303	Bladder-Cancer	GSE31189	GSM773141	T	None	10.513727
304	Bladder-Cancer	GSE31189	GSM773142	T	None	9.941048
305	Bladder-Cancer	GSE31189	GSM773143	T	None	9.724514
306	Bladder-Cancer	GSE31189	GSM773144	T	None	9.204571
307	Bladder-Cancer	GSE31189	GSM773145	T	None	9.83289
308	Bladder-Cancer	GSE31189	GSM773146	T	None	10.51274
309	Bladder-Cancer	GSE31189	GSM773147	T	None	8.113742
310	Bladder-Cancer	GSE31189	GSM773148	T	None	7.965784
311	Bladder-Cancer	GSE31189	GSM773149	T	None	9.489848
312	Bladder-Cancer	GSE31189	GSM773150	T	None	8.0443945
313	Bladder-Cancer	GSE31189	GSM773151	T	None	9.515699
314	Bladder-Cancer	GSE31189	GSM773152	T	None	9.715962
315	Bladder-Cancer	GSE31189	GSM773153	T	None	9.603626
316	Bladder-Cancer	GSE31189	GSM773154	T	None	8.870365
317	Bladder-Cancer	GSE31189	GSM773155	T	None	8.661778
318	Bladder-Cancer	GSE31189	GSM773156	T	None	9.199673
319	Bladder-Cancer	GSE31189	GSM773157	T	None	8.049849
320	Bladder-Cancer	GSE31189	GSM773158	T	None	8.179909
321	Bladder-Cancer	GSE31189	GSM773159	T	None	9.571753
322	Bladder-Cancer	GSE31189	GSM773160	T	None	8.129283
323	Bladder-Cancer	GSE31189	GSM773161	T	None	8.027906
324	Bladder-Cancer	GSE31189	GSM773162	T	None	9.278449
325	Bladder-Cancer	GSE31189	GSM773163	T	None	9.743152
326	Bladder-Cancer	GSE31189	GSM773164	T	None	7.5313816
327	Bladder-Cancer	GSE31189	GSM773165	T	None	9.390169
328	Bladder-Cancer	GSE31189	GSM773166	T	None	8.33539
329	Bladder-Cancer	GSE31189	GSM773167	T	None	8.0443945
330	Bladder-Cancer	GSE31189	GSM773168	T	None	8.076816
331	Bladder-Cancer	GSE31189	GSM773169	T	None	9.172427
332	Bladder-Cancer	GSE31189	GSM773170	T	None	8.451211
333	Bladder-Cancer	GSE31189	GSM773171	T	None	7.7813597
334	Bladder-Cancer	GSE31189	GSM773172	T	None	9.477758
335	Bladder-Cancer	GSE31189	GSM773173	T	None	7.971544
336	Bladder-Cancer	GSE31189	GSM773174	T	None	9.005625
337	Bladder-Cancer	GSE31189	GSM773175	T	None	9.364135
338	Bladder-Cancer	GSE31684	GSM786491	T	None	8.471675
339	Bladder-Cancer	GSE31684	GSM786492	T	None	8.83605
340	Bladder-Cancer	GSE31684	GSM786493	T	None	8.204571
341	Bladder-Cancer	GSE31684	GSM786494	T	None	8.592457
342	Bladder-Cancer	GSE31684	GSM786495	T	None	8.554589
343	Bladder-Cancer	GSE31684	GSM786496	T	None	8.33539
344	Bladder-Cancer	GSE31684	GSM786497	T	None	8.3706875
345	Bladder-Cancer	GSE31684	GSM786498	T	None	8.584963
346	Bladder-Cancer	GSE31684	GSM786499	T	None	8.179909
347	Bladder-Cancer	GSE31684	GSM786500	T	None	8.724514
348	Bladder-Cancer	GSE31684	GSM786501	T	None	8.618385
349	Bladder-Cancer	GSE31684	GSM786502	T	None	8.228819
350	Bladder-Cancer	GSE31684	GSM786503	T	None	8.005625
351	Bladder-Cancer	GSE31684	GSM786504	T	None	7.9248123
352	Bladder-Cancer	GSE31684	GSM786505	T	None	7.9425144
353	Bladder-Cancer	GSE31684	GSM786506	T	None	8.303781
354	Bladder-Cancer	GSE31684	GSM786507	T	None	8.357552
355	Bladder-Cancer	GSE31684	GSM786508	T	None	7.84549
356	Bladder-Cancer	GSE31684	GSM786509	T	None	7.4838157
357	Bladder-Cancer	GSE31684	GSM786510	T	None	7.5622425
358	Bladder-Cancer	GSE31684	GSM786511	T	None	7.851749
359	Bladder-Cancer	GSE31684	GSM786512	T	None	7.228819
360	Bladder-Cancer	GSE31684	GSM786513	T	None	8.554589
361	Bladder-Cancer	GSE31684	GSM786514	T	None	8.0168085
362	Bladder-Cancer	GSE31684	GSM786515	T	None	8.038919
363	Bladder-Cancer	GSE31684	GSM786516	T	None	8.139551
364	Bladder-Cancer	GSE31684	GSM786517	T	None	8.379378
365	Bladder-Cancer	GSE31684	GSM786518	T	None	8.224002
366	Bladder-Cancer	GSE31684	GSM786519	T	None	7.839204
367	Bladder-Cancer	GSE31684	GSM786520	T	None	7.9425144
368	Bladder-Cancer	GSE31684	GSM786521	T	None	8.0821495
369	Bladder-Cancer	GSE31684	GSM786522	T	None	7.7279205
370	Bladder-Cancer	GSE31684	GSM786523	T	None	8.0821495
371	Bladder-Cancer	GSE31684	GSM786524	T	None	7.8703647
372	Bladder-Cancer	GSE31684	GSM786525	T	None	7.7879024
373	Bladder-Cancer	GSE31684	GSM786526	T	None	8.204571
374	Bladder-Cancer	GSE31684	GSM786527	T	None	8.348728
375	Bladder-Cancer	GSE31684	GSM786528	T	None	8.3442955
376	Bladder-Cancer	GSE31684	GSM786529	T	None	7.434628
377	Bladder-Cancer	GSE31684	GSM786530	T	None	8.076816
378	Bladder-Cancer	GSE31684	GSM786531	T	None	7.8009
379	Bladder-Cancer	GSE31684	GSM786532	T	None	8.820179
380	Bladder-Cancer	GSE31684	GSM786533	T	None	6.84549
381	Bladder-Cancer	GSE31684	GSM786534	T	None	7.965784
382	Bladder-Cancer	GSE31684	GSM786535	T	None	7.5849624
383	Bladder-Cancer	GSE31684	GSM786536	T	None	8.103288
384	Bladder-Cancer	GSE31684	GSM786537	T	None	8.3663225
385	Bladder-Cancer	GSE31684	GSM786538	T	None	8.546894
386	Bladder-Cancer	GSE31684	GSM786539	T	None	7.4757333
387	Bladder-Cancer	GSE31684	GSM786540	T	None	8.290019
388	Bladder-Cancer	GSE31684	GSM786541	T	None	7.499846
389	Bladder-Cancer	GSE31684	GSM786542	T	None	7.876517
390	Bladder-Cancer	GSE31684	GSM786543	T	None	7.794416
391	Bladder-Cancer	GSE31684	GSM786544	T	None	8.2946205
392	Bladder-Cancer	GSE31684	GSM786545	T	None	7.83289
393	Bladder-Cancer	GSE31684	GSM786546	T	None	8.854868
394	Bladder-Cancer	GSE31684	GSM786547	T	None	7.839204
395	Bladder-Cancer	GSE31684	GSM786548	T	None	8.038919
396	Bladder-Cancer	GSE31684	GSM786549	T	None	8.413628
397	Bladder-Cancer	GSE31684	GSM786550	T	None	7.2094536
398	Bladder-Cancer	GSE31684	GSM786551	T	None	8.330916
399	Bladder-Cancer	GSE31684	GSM786552	T	None	7.8137813
400	Bladder-Cancer	GSE31684	GSM786553	T	None	8.204571
401	Bladder-Cancer	GSE31684	GSM786554	T	None	7.960002
402	Bladder-Cancer	GSE31684	GSM786555	T	None	7.7279205
403	Bladder-Cancer	GSE31684	GSM786556	T	None	7.741467
404	Bladder-Cancer	GSE31684	GSM786557	T	None	8.9008665
405	Bladder-Cancer	GSE31684	GSM786558	T	None	7.8641863
406	Bladder-Cancer	GSE31684	GSM786559	T	None	7.7615514
407	Bladder-Cancer	GSE31684	GSM786560	T	None	7.948367
408	Bladder-Cancer	GSE31684	GSM786561	T	None	8.426265
409	Bladder-Cancer	GSE31684	GSM786562	T	None	8.144658
410	Bladder-Cancer	GSE31684	GSM786563	T	None	7.4178524
411	Bladder-Cancer	GSE31684	GSM786564	T	None	8.392318
412	Bladder-Cancer	GSE31684	GSM786565	T	None	7.7548876
413	Bladder-Cancer	GSE31684	GSM786566	T	None	7.523562
414	Bladder-Cancer	GSE31684	GSM786567	T	None	7.948367
415	Bladder-Cancer	GSE31684	GSM786568	T	None	8.179909
416	Bladder-Cancer	GSE31684	GSM786569	T	None	7.960002
417	Bladder-Cancer	GSE31684	GSM786570	T	None	7.882643
418	Bladder-Cancer	GSE31684	GSM786571	T	None	7.6582117
419	Bladder-Cancer	GSE31684	GSM786572	T	None	8.071463
420	Bladder-Cancer	GSE31684	GSM786573	T	None	7.7615514
421	Bladder-Cancer	GSE31684	GSM786574	T	None	7.61471
422	Bladder-Cancer	GSE31684	GSM786575	T	None	8.727921
423	Bladder-Cancer	GSE31684	GSM786576	T	None	8.577429
424	Bladder-Cancer	GSE31684	GSM786577	T	None	8.092757
425	Bladder-Cancer	GSE31684	GSM786578	T	None	7.9943533
426	Bladder-Cancer	GSE31684	GSM786579	T	None	7.330917
427	Bladder-Cancer	GSE31684	GSM786580	T	None	8.033423
428	Bladder-Cancer	GSE31684	GSM786581	T	None	8.317412
429	Bladder-Cancer	GSE31684	GSM786582	T	None	8.257388
430	Bladder-Cancer	GSE31684	GSM786583	T	None	8.1947565
433	Bladder-Cancer	GSE2109	GSM88993	T	None	7.83289
434	Bladder-Cancer	GSE2109	GSM89048	T	None	7.748193
