Index	Tissue	Dataset_ID	Sample_ID	T:Tissue;C:Cellline	Cellline_name	Expression_level
35	Adipose-Normal	GSE13506	GSM340489	T	None	8.848623
36	Adipose-Normal	GSE13506	GSM340490	T	None	9.0633955
37	Adipose-Normal	GSE13506	GSM340491	T	None	9.005625
38	Adipose-Normal	GSE13506	GSM340492	T	None	9.0443945
39	Adipose-Normal	GSE13506	GSM340493	T	None	8.714246
40	Adipose-Normal	GSE13506	GSM340494	T	None	8.864186
41	Adipose-Normal	GSE13506	GSM340495	T	None	8.682995
42	Adipose-Normal	GSE13506	GSM340496	T	None	8.823367
43	Adipose-Normal	GSE13506	GSM340497	T	None	8.867279
44	Adipose-Normal	GSE13506	GSM340498	T	None	8.854868
45	Adipose-Normal	GSE13506	GSM340499	T	None	8.535275
46	Adipose-Normal	GSE13506	GSM340500	T	None	8.810572
47	Adipose-Normal	GSE13506	GSM340501	T	None	8.924812
48	Adipose-Normal	GSE13506	GSM340502	T	None	8.463525
49	Adipose-Normal	GSE13506	GSM340503	T	None	8.768185
50	Adipose-Normal	GSE13506	GSM340504	T	None	8.5736475
51	Adipose-Normal	GSE13506	GSM340505	T	None	8.495855
52	Adipose-Normal	GSE13506	GSM340506	T	None	8.960002
53	Adipose-Normal	GSE13506	GSM340507	T	None	8.882643
54	Adipose-Normal	GSE13506	GSM340508	T	None	8.643856
55	Adipose-Normal	GSE13506	GSM340509	T	None	8.854868
56	Adipose-Normal	GSE13506	GSM340510	T	None	8.854868
57	Adipose-Normal	GSE13506	GSM340511	T	None	8.703903
58	Adipose-Normal	GSE13506	GSM340512	T	None	9.011228
59	Adipose-Normal	GSE13506	GSM340513	T	None	8.915879
60	Adipose-Normal	GSE13506	GSM340514	T	None	8.774787
61	Adipose-Normal	GSE13506	GSM340515	T	None	8.758224
62	Adipose-Normal	GSE13506	GSM340516	T	None	8.661778
63	Adipose-Normal	GSE13506	GSM340517	T	None	8.632996
64	Adipose-Normal	GSE13506	GSM340518	T	None	8.599913
65	Adipose-Normal	GSE13506	GSM340519	T	None	8.957102
66	Adipose-Normal	GSE13506	GSM340520	T	None	8.797662
67	Adipose-Normal	GSE13506	GSM340521	T	None	9.0223675
68	Adipose-Normal	GSE13506	GSM340522	T	None	8.873445
69	Adipose-Normal	GSE13506	GSM340523	T	None	8.693487
70	Adipose-Normal	GSE13506	GSM340524	T	None	9.036174
71	Adipose-Normal	GSE13506	GSM340525	T	None	8.957102
72	Adipose-Normal	GSE13506	GSM340526	T	None	9.060696
73	Adipose-Normal	GSE13506	GSM340527	T	None	8.861087
74	Adipose-Normal	GSE13506	GSM340528	T	None	9.005625
75	Adipose-Normal	GSE13506	GSM340529	T	None	9.049849
76	Adipose-Normal	GSE13506	GSM340530	T	None	9.030667
77	Adipose-Normal	GSE13506	GSM340531	T	None	9.105908
78	Adipose-Normal	GSE13506	GSM340532	T	None	8.960002
79	Adipose-Normal	GSE13506	GSM340533	T	None	8.679481
80	Adipose-Normal	GSE13506	GSM340534	T	None	9.0223675
81	Adipose-Normal	GSE13506	GSM340535	T	None	9.036174
82	Adipose-Normal	GSE13506	GSM340536	T	None	9.147205
83	Adrenal_Gland-Cancer	GSE19776	GSM1094056	T	None	8.40088
84	Adrenal_Gland-Cancer	GSE19776	GSM1094057	T	None	8.558421
85	Adrenal_Gland-Cancer	GSE19776	GSM1094058	T	None	7.960002
86	Adrenal_Gland-Cancer	GSE19776	GSM1094059	T	None	7.6865005
87	Adrenal_Gland-Cancer	GSE19776	GSM1094060	T	None	8.60733
88	Adrenal_Gland-Cancer	GSE19776	GSM1094061	T	None	8.144658
89	Adrenal_Gland-Cancer	GSE19776	GSM1094062	T	None	7.523562
90	Adrenal_Gland-Cancer	GSE19776	GSM1094063	T	None	8.124122
91	Adrenal_Gland-Cancer	GSE19776	GSM1094064	T	None	8.7911625
92	Adrenal_Gland-Cancer	GSE19776	GSM1094065	T	None	8.962896
93	Adrenal_Gland-Cancer	GSE19776	GSM1094066	T	None	8.219169
94	Adrenal_Gland-Cancer	GSE19776	GSM1094067	T	None	7.357552
95	Adrenal_Gland-Cancer	GSE19776	GSM1094068	T	None	6.9307375
96	Adrenal_Gland-Cancer	GSE19776	GSM1094069	T	None	7.2384048
97	Adrenal_Gland-Cancer	GSE19776	GSM1094070	T	None	8.124122
98	Adrenal_Gland-Cancer	GSE19776	GSM1094071	T	None	8.330916
99	Adrenal_Gland-Cancer	GSE19776	GSM1094072	T	None	8.867279
100	Adrenal_Gland-Cancer	GSE19776	GSM1094073	T	None	7.971544
101	Adrenal_Gland-Cancer	GSE19776	GSM1094074	T	None	8.33985
102	Adrenal_Gland-Cancer	GSE19776	GSM1094075	T	None	8.6402445
103	Adrenal_Gland-Cancer	GSE19776	GSM1094076	T	None	8.071463
104	Adrenal_Gland-Cancer	GSE19776	GSM1094077	T	None	8.271463
105	Adrenal_Gland-Cancer	GSE19776	GSM1094078	T	None	9.6456585
106	Adrenal_Gland-Cancer	GSE19776	GSM1094079	T	None	8.353147
107	Adrenal_Gland-Cancer	GSE19776	GSM1094080	T	None	8.312883
108	Adrenal_Gland-Cancer	GSE2109	GSM117754	T	None	7.882643
109	Adrenal_Gland-Cancer	GSE2109	GSM203678	T	None	8.668885
110	Adrenal_Gland-Cancer	GSE8514	GSM211446	T	None	8.519636
111	Adrenal_Gland-Cancer	GSE8514	GSM211451	T	None	8.038919
112	Adrenal_Gland-Cancer	GSE8514	GSM211452	T	None	8.388018
113	Adrenal_Gland-Cancer	GSE8514	GSM211453	T	None	8.103288
114	Adrenal_Gland-Cancer	GSE8514	GSM211454	T	None	7.965784
115	Adrenal_Gland-Cancer	GSE8514	GSM211455	T	None	7.066089
116	Adrenal_Gland-Cancer	GSE8514	GSM211456	T	None	7.9541965
117	Adrenal_Gland-Cancer	GSE8514	GSM211457	T	None	7.9886847
118	Adrenal_Gland-Cancer	GSE8514	GSM211458	T	None	7.6220517
119	Adrenal_Gland-Cancer	GSE8514	GSM211459	T	None	7.643856
120	Adrenal_Gland-Cancer	GSE8514	GSM211460	T	None	8.219169
121	Adrenal_Gland-Cancer	GSE2109	GSM38072	T	None	8.539159
122	Adrenal_Gland-Cancer	GSE2109	GSM46946	T	None	8.266787
123	Adrenal_Gland-Cancer	GSE19776	GSM493255	T	None	8.204571
124	Adrenal_Gland-Cancer	GSE19776	GSM493256	T	None	8.189824
125	Adrenal_Gland-Cancer	GSE19776	GSM493257	T	None	8.1848755
126	Adrenal_Gland-Cancer	GSE19776	GSM493258	T	None	7.8009
127	Adrenal_Gland-Cancer	GSE19776	GSM493259	T	None	8.28077
128	Adrenal_Gland-Cancer	GSE19776	GSM493260	T	None	8.3442955
129	Adrenal_Gland-Cancer	GSE19776	GSM493261	T	None	8.154819
130	Adrenal_Gland-Cancer	GSE19776	GSM493262	T	None	8.413628
131	Adrenal_Gland-Cancer	GSE19776	GSM493263	T	None	7.7279205
132	Adrenal_Gland-Cancer	GSE19776	GSM493264	T	None	7.820179
133	Adrenal_Gland-Cancer	GSE19776	GSM493265	T	None	7.882643
134	Adrenal_Gland-Cancer	GSE19776	GSM493266	T	None	8.139551
135	Adrenal_Gland-Cancer	GSE19776	GSM493267	T	None	8.118941
136	Adrenal_Gland-Cancer	GSE19776	GSM493268	T	None	7.8641863
137	Adrenal_Gland-Cancer	GSE19776	GSM493269	T	None	8.108524
138	Adrenal_Gland-Cancer	GSE19776	GSM493270	T	None	7.83289
139	Adrenal_Gland-Cancer	GSE19776	GSM493271	T	None	7.9248123
140	Adrenal_Gland-Cancer	GSE19776	GSM493272	T	None	7.9307375
141	Adrenal_Gland-Cancer	GSE19776	GSM493273	T	None	8.317412
142	Adrenal_Gland-Cancer	GSE33371	GSM825377	T	None	8.379378
143	Adrenal_Gland-Cancer	GSE33371	GSM825378	T	None	8.071463
144	Adrenal_Gland-Cancer	GSE33371	GSM825379	T	None	8.60733
145	Adrenal_Gland-Cancer	GSE33371	GSM825380	T	None	8.3663225
146	Adrenal_Gland-Cancer	GSE33371	GSM825381	T	None	7.539159
147	Adrenal_Gland-Cancer	GSE33371	GSM825382	T	None	8.23362
148	Adrenal_Gland-Cancer	GSE33371	GSM825383	T	None	8.092757
149	Adrenal_Gland-Cancer	GSE33371	GSM825384	T	None	8.312883
150	Adrenal_Gland-Cancer	GSE33371	GSM825385	T	None	8.40088
151	Adrenal_Gland-Cancer	GSE33371	GSM825386	T	None	8.527477
152	Adrenal_Gland-Cancer	GSE33371	GSM825387	T	None	8.618385
153	Adrenal_Gland-Cancer	GSE33371	GSM825388	T	None	8.144658
154	Adrenal_Gland-Cancer	GSE33371	GSM825389	T	None	7.876517
155	Adrenal_Gland-Cancer	GSE33371	GSM825390	T	None	8.383704
156	Adrenal_Gland-Cancer	GSE33371	GSM825391	T	None	8.48784
157	Adrenal_Gland-Cancer	GSE33371	GSM825392	T	None	8.47978
158	Adrenal_Gland-Cancer	GSE33371	GSM825393	T	None	8.33985
159	Adrenal_Gland-Cancer	GSE33371	GSM825394	T	None	8.174926
160	Adrenal_Gland-Cancer	GSE33371	GSM825395	T	None	8.060696
161	Adrenal_Gland-Cancer	GSE33371	GSM825396	T	None	8.3442955
162	Adrenal_Gland-Cancer	GSE33371	GSM825397	T	None	8.748193
163	Adrenal_Gland-Cancer	GSE33371	GSM825398	T	None	8.426265
164	Adrenal_Gland-Cancer	GSE33371	GSM825399	T	None	8.149747
165	Adrenal_Gland-Cancer	GSE33371	GSM825400	T	None	7.7279205
166	Adrenal_Gland-Cancer	GSE33371	GSM825401	T	None	8.584963
167	Adrenal_Gland-Cancer	GSE33371	GSM825402	T	None	7.61471
168	Adrenal_Gland-Cancer	GSE33371	GSM825403	T	None	7.971544
169	Adrenal_Gland-Cancer	GSE33371	GSM825404	T	None	7.4178524
170	Adrenal_Gland-Cancer	GSE33371	GSM825405	T	None	8.055283
171	Adrenal_Gland-Cancer	GSE33371	GSM825406	T	None	7.199672
172	Adrenal_Gland-Cancer	GSE33371	GSM825407	T	None	8.700439
173	Adrenal_Gland-Cancer	GSE33371	GSM825408	T	None	7.9829936
174	Adrenal_Gland-Cancer	GSE33371	GSM825409	T	None	7.539159
175	Adrenal_Gland-Cancer	GSE33371	GSM825410	T	None	7.5999126
176	Adrenal_Gland-Cancer	GSE33371	GSM825411	T	None	7.7073593
177	Adrenal_Gland-Cancer	GSE33371	GSM825412	T	None	8.527477
178	Adrenal_Gland-Cancer	GSE33371	GSM825413	T	None	7.312883
179	Adrenal_Gland-Cancer	GSE33371	GSM825414	T	None	8.209454
180	Adrenal_Gland-Cancer	GSE33371	GSM825415	T	None	7.665336
181	Adrenal_Gland-Cancer	GSE33371	GSM825416	T	None	8.438792
182	Adrenal_Gland-Cancer	GSE33371	GSM825417	T	None	8.0821495
183	Adrenal_Gland-Cancer	GSE33371	GSM825418	T	None	8.888743
184	Adrenal_Gland-Cancer	GSE33371	GSM825419	T	None	7.554589
185	Adrenal_Gland-Cancer	GSE33371	GSM825420	T	None	8.199673
186	Adrenal_Gland-Cancer	GSE33371	GSM825421	T	None	8.459432
187	Adrenal_Gland-Cancer	GSE33371	GSM825422	T	None	7.8703647
188	Adrenal_Gland-Cancer	GSE33371	GSM825423	T	None	8.523562
189	Adrenal_Gland-Cancer	GSE33371	GSM825424	T	None	7.9188633
190	Adrenal_Gland-Cancer	GSE33371	GSM825425	T	None	8.703903
191	Adrenal_Gland-Cancer	GSE33371	GSM825426	T	None	8.535275
192	Adrenal_Gland-Cancer	GSE33371	GSM825427	T	None	7.7615514
193	Adrenal_Gland-Cancer	GSE33371	GSM825428	T	None	8.936638
194	Adrenal_Gland-Cancer	GSE33371	GSM825429	T	None	8.0168085
195	Adrenal_Gland-Cancer	GSE33371	GSM825430	T	None	7.491853
196	Adrenal_Gland-Cancer	GSE33371	GSM825431	T	None	7.9128895
197	Adrenal_Gland-Normal	GSE43346	GSM1060745	T	None	8.149747
198	Adrenal_Gland-Normal	GSE8514	GSM211447	T	None	8.113742
199	Adrenal_Gland-Normal	GSE8514	GSM211448	T	None	7.8887434
200	Adrenal_Gland-Normal	GSE8514	GSM211449	T	None	8.405142
201	Adrenal_Gland-Normal	GSE8514	GSM211450	T	None	7.894818
202	Adrenal_Gland-Normal	GSE19776	GSM493251	T	None	7.960002
203	Adrenal_Gland-Normal	GSE19776	GSM493252	T	None	7.8641863
204	Adrenal_Gland-Normal	GSE19776	GSM493253	T	None	8.276124
205	Adrenal_Gland-Normal	GSE19776	GSM493254	T	None	8.330916
206	Adrenal_Gland-Normal	GSE33371	GSM825367	T	None	8.303781
207	Adrenal_Gland-Normal	GSE33371	GSM825368	T	None	8.308339
208	Adrenal_Gland-Normal	GSE33371	GSM825369	T	None	8.330916
209	Adrenal_Gland-Normal	GSE33371	GSM825370	T	None	8.179909
210	Adrenal_Gland-Normal	GSE33371	GSM825371	T	None	8.348728
211	Adrenal_Gland-Normal	GSE33371	GSM825372	T	None	8.3706875
212	Adrenal_Gland-Normal	GSE33371	GSM825373	T	None	8.483816
213	Adrenal_Gland-Normal	GSE33371	GSM825374	T	None	7.9943533
214	Adrenal_Gland-Normal	GSE33371	GSM825375	T	None	8.124122
215	Adrenal_Gland-Normal	GSE33371	GSM825376	T	None	8.092757
246	Bladder-Cancer	GSE2109	GSM102434	T	None	7.451211
247	Bladder-Cancer	GSE2109	GSM102437	T	None	8.426265
248	Bladder-Cancer	GSE2109	GSM102470	T	None	7.0
249	Bladder-Cancer	GSE2109	GSM102475	T	None	7.61471
253	Bladder-Cancer	GSE2109	GSM117677	T	None	8.0443945
254	Bladder-Cancer	GSE2109	GSM137919	T	None	7.9425144
255	Bladder-Cancer	GSE2109	GSM137976	T	None	7.7615514
256	Bladder-Cancer	GSE2109	GSM152625	T	None	6.507795
257	Bladder-Cancer	GSE2109	GSM152717	T	None	8.438792
258	Bladder-Cancer	GSE2109	GSM152732	T	None	8.8008995
259	Bladder-Cancer	GSE2109	GSM152779	T	None	7.4594316
260	Bladder-Cancer	GSE2109	GSM152797	T	None	8.0821495
261	Bladder-Cancer	GSE2109	GSM179874	T	None	7.2667866
262	Bladder-Cancer	GSE2109	GSM179921	T	None	7.7813597
263	Bladder-Cancer	GSE2109	GSM179926	T	None	7.0
264	Bladder-Cancer	GSE7476	GSM180995	T	None	8.0168085
265	Bladder-Cancer	GSE7476	GSM180996	T	None	7.894818
266	Bladder-Cancer	GSE7476	GSM180997	T	None	8.098032
267	Bladder-Cancer	GSE7476	GSM180998	T	None	7.882643
268	Bladder-Cancer	GSE7476	GSM180999	T	None	7.9307375
269	Bladder-Cancer	GSE7476	GSM181000	T	None	8.06609
270	Bladder-Cancer	GSE7476	GSM181001	T	None	8.076816
271	Bladder-Cancer	GSE7476	GSM181002	T	None	7.7879024
272	Bladder-Cancer	GSE2109	GSM203714	T	None	6.97728
273	Bladder-Cancer	GSE2109	GSM203738	T	None	8.247928
274	Bladder-Cancer	GSE2109	GSM203753	T	None	8.83605
275	Bladder-Cancer	GSE2109	GSM203793	T	None	8.3663225
276	Bladder-Cancer	GSE2109	GSM231906	T	None	8.1649065
277	Bladder-Cancer	GSE2109	GSM46920	T	None	8.159871
278	Bladder-Cancer	GSE2109	GSM53030	T	None	8.092757
279	Bladder-Cancer	GSE2109	GSM53097	T	None	8.299208
280	Bladder-Cancer	GSE2109	GSM53117	T	None	7.9188633
281	Bladder-Cancer	GSE2109	GSM53137	T	None	8.717676
282	Bladder-Cancer	GSE2109	GSM53139	T	None	7.7347097
283	Bladder-Cancer	GSE30522	GSM756939	T	None	8.577429
284	Bladder-Cancer	GSE30522	GSM756940	T	None	8.413628
285	Bladder-Cancer	GSE2109	GSM76532	T	None	8.471675
286	Bladder-Cancer	GSE31189	GSM773124	T	None	8.199673
287	Bladder-Cancer	GSE31189	GSM773125	T	None	8.636624
288	Bladder-Cancer	GSE31189	GSM773126	T	None	8.108524
289	Bladder-Cancer	GSE31189	GSM773127	T	None	8.654636
290	Bladder-Cancer	GSE31189	GSM773128	T	None	8.179909
291	Bladder-Cancer	GSE31189	GSM773129	T	None	8.581201
292	Bladder-Cancer	GSE31189	GSM773130	T	None	8.417852
293	Bladder-Cancer	GSE31189	GSM773131	T	None	8.758224
294	Bladder-Cancer	GSE31189	GSM773132	T	None	7.97728
295	Bladder-Cancer	GSE31189	GSM773133	T	None	7.7813597
296	Bladder-Cancer	GSE31189	GSM773134	T	None	8.383704
297	Bladder-Cancer	GSE31189	GSM773135	T	None	8.290019
298	Bladder-Cancer	GSE31189	GSM773136	T	None	8.2620945
299	Bladder-Cancer	GSE31189	GSM773137	T	None	8.060696
300	Bladder-Cancer	GSE31189	GSM773138	T	None	8.700439
301	Bladder-Cancer	GSE31189	GSM773139	T	None	9.055283
302	Bladder-Cancer	GSE31189	GSM773140	T	None	9.154819
303	Bladder-Cancer	GSE31189	GSM773141	T	None	8.451211
304	Bladder-Cancer	GSE31189	GSM773142	T	None	8.483816
305	Bladder-Cancer	GSE31189	GSM773143	T	None	8.945444
306	Bladder-Cancer	GSE31189	GSM773144	T	None	8.3706875
307	Bladder-Cancer	GSE31189	GSM773145	T	None	8.417852
308	Bladder-Cancer	GSE31189	GSM773146	T	None	8.61471
309	Bladder-Cancer	GSE31189	GSM773147	T	None	7.9248123
310	Bladder-Cancer	GSE31189	GSM773148	T	None	8.388018
311	Bladder-Cancer	GSE31189	GSM773149	T	None	8.764872
312	Bladder-Cancer	GSE31189	GSM773150	T	None	8.47978
313	Bladder-Cancer	GSE31189	GSM773151	T	None	8.353147
314	Bladder-Cancer	GSE31189	GSM773152	T	None	7.9943533
315	Bladder-Cancer	GSE31189	GSM773153	T	None	8.257388
316	Bladder-Cancer	GSE31189	GSM773154	T	None	7.2667866
317	Bladder-Cancer	GSE31189	GSM773155	T	None	8.092757
318	Bladder-Cancer	GSE31189	GSM773156	T	None	8.174926
319	Bladder-Cancer	GSE31189	GSM773157	T	None	6.409391
320	Bladder-Cancer	GSE31189	GSM773158	T	None	8.321928
321	Bladder-Cancer	GSE31189	GSM773159	T	None	8.6402445
322	Bladder-Cancer	GSE31189	GSM773160	T	None	7.665336
323	Bladder-Cancer	GSE31189	GSM773161	T	None	8.554589
324	Bladder-Cancer	GSE31189	GSM773162	T	None	8.483816
325	Bladder-Cancer	GSE31189	GSM773163	T	None	8.438792
326	Bladder-Cancer	GSE31189	GSM773164	T	None	7.960002
327	Bladder-Cancer	GSE31189	GSM773165	T	None	8.888743
328	Bladder-Cancer	GSE31189	GSM773166	T	None	7.8887434
329	Bladder-Cancer	GSE31189	GSM773167	T	None	7.936638
330	Bladder-Cancer	GSE31189	GSM773168	T	None	8.8008995
331	Bladder-Cancer	GSE31189	GSM773169	T	None	8.527477
332	Bladder-Cancer	GSE31189	GSM773170	T	None	8.467606
333	Bladder-Cancer	GSE31189	GSM773171	T	None	8.703903
334	Bladder-Cancer	GSE31189	GSM773172	T	None	9.1649065
335	Bladder-Cancer	GSE31189	GSM773173	T	None	8.219169
336	Bladder-Cancer	GSE31189	GSM773174	T	None	8.357552
337	Bladder-Cancer	GSE31189	GSM773175	T	None	8.027906
338	Bladder-Cancer	GSE31684	GSM786491	T	None	8.228819
339	Bladder-Cancer	GSE31684	GSM786492	T	None	9.162392
340	Bladder-Cancer	GSE31684	GSM786493	T	None	7.8703647
341	Bladder-Cancer	GSE31684	GSM786494	T	None	8.738092
342	Bladder-Cancer	GSE31684	GSM786495	T	None	8.599913
343	Bladder-Cancer	GSE31684	GSM786496	T	None	8.6402445
344	Bladder-Cancer	GSE31684	GSM786497	T	None	8.451211
345	Bladder-Cancer	GSE31684	GSM786498	T	None	7.8703647
346	Bladder-Cancer	GSE31684	GSM786499	T	None	8.787903
347	Bladder-Cancer	GSE31684	GSM786500	T	None	8.257388
348	Bladder-Cancer	GSE31684	GSM786501	T	None	8.888743
349	Bladder-Cancer	GSE31684	GSM786502	T	None	8.455327
350	Bladder-Cancer	GSE31684	GSM786503	T	None	8.238404
351	Bladder-Cancer	GSE31684	GSM786504	T	None	8.266787
352	Bladder-Cancer	GSE31684	GSM786505	T	None	8.139551
353	Bladder-Cancer	GSE31684	GSM786506	T	None	7.794416
354	Bladder-Cancer	GSE31684	GSM786507	T	None	8.483816
355	Bladder-Cancer	GSE31684	GSM786508	T	None	8.383704
356	Bladder-Cancer	GSE31684	GSM786509	T	None	7.9068904
357	Bladder-Cancer	GSE31684	GSM786510	T	None	8.515699
358	Bladder-Cancer	GSE31684	GSM786511	T	None	8.820179
359	Bladder-Cancer	GSE31684	GSM786512	T	None	8.531382
360	Bladder-Cancer	GSE31684	GSM786513	T	None	8.396605
361	Bladder-Cancer	GSE31684	GSM786514	T	None	8.471675
362	Bladder-Cancer	GSE31684	GSM786515	T	None	8.909893
363	Bladder-Cancer	GSE31684	GSM786516	T	None	8.491853
364	Bladder-Cancer	GSE31684	GSM786517	T	None	7.948367
365	Bladder-Cancer	GSE31684	GSM786518	T	None	8.73471
366	Bladder-Cancer	GSE31684	GSM786519	T	None	7.9307375
367	Bladder-Cancer	GSE31684	GSM786520	T	None	7.857981
368	Bladder-Cancer	GSE31684	GSM786521	T	None	9.182394
369	Bladder-Cancer	GSE31684	GSM786522	T	None	8.438792
370	Bladder-Cancer	GSE31684	GSM786523	T	None	8.271463
371	Bladder-Cancer	GSE31684	GSM786524	T	None	8.113742
372	Bladder-Cancer	GSE31684	GSM786525	T	None	8.751544
373	Bladder-Cancer	GSE31684	GSM786526	T	None	8.2526655
374	Bladder-Cancer	GSE31684	GSM786527	T	None	8.693487
375	Bladder-Cancer	GSE31684	GSM786528	T	None	8.447083
376	Bladder-Cancer	GSE31684	GSM786529	T	None	8.4998455
377	Bladder-Cancer	GSE31684	GSM786530	T	None	8.3442955
378	Bladder-Cancer	GSE31684	GSM786531	T	None	8.055283
379	Bladder-Cancer	GSE31684	GSM786532	T	None	8.693487
380	Bladder-Cancer	GSE31684	GSM786533	T	None	7.409391
381	Bladder-Cancer	GSE31684	GSM786534	T	None	8.28077
382	Bladder-Cancer	GSE31684	GSM786535	T	None	8.383704
383	Bladder-Cancer	GSE31684	GSM786536	T	None	8.483816
384	Bladder-Cancer	GSE31684	GSM786537	T	None	9.2526655
385	Bladder-Cancer	GSE31684	GSM786538	T	None	8.2946205
386	Bladder-Cancer	GSE31684	GSM786539	T	None	8.159871
387	Bladder-Cancer	GSE31684	GSM786540	T	None	8.3442955
388	Bladder-Cancer	GSE31684	GSM786541	T	None	8.271463
389	Bladder-Cancer	GSE31684	GSM786542	T	None	8.124122
390	Bladder-Cancer	GSE31684	GSM786543	T	None	8.06609
391	Bladder-Cancer	GSE31684	GSM786544	T	None	8.3442955
392	Bladder-Cancer	GSE31684	GSM786545	T	None	8.375039
393	Bladder-Cancer	GSE31684	GSM786546	T	None	8.894817
394	Bladder-Cancer	GSE31684	GSM786547	T	None	8.426265
395	Bladder-Cancer	GSE31684	GSM786548	T	None	8.413628
396	Bladder-Cancer	GSE31684	GSM786549	T	None	8.550747
397	Bladder-Cancer	GSE31684	GSM786550	T	None	9.605479
398	Bladder-Cancer	GSE31684	GSM786551	T	None	8.204571
399	Bladder-Cancer	GSE31684	GSM786552	T	None	7.936638
400	Bladder-Cancer	GSE31684	GSM786553	T	None	8.055283
401	Bladder-Cancer	GSE31684	GSM786554	T	None	7.9943533
402	Bladder-Cancer	GSE31684	GSM786555	T	None	8.658212
403	Bladder-Cancer	GSE31684	GSM786556	T	None	8.353147
404	Bladder-Cancer	GSE31684	GSM786557	T	None	8.209454
405	Bladder-Cancer	GSE31684	GSM786558	T	None	8.647458
406	Bladder-Cancer	GSE31684	GSM786559	T	None	7.774787
407	Bladder-Cancer	GSE31684	GSM786560	T	None	8.134426
408	Bladder-Cancer	GSE31684	GSM786561	T	None	8.392318
409	Bladder-Cancer	GSE31684	GSM786562	T	None	8.199673
410	Bladder-Cancer	GSE31684	GSM786563	T	None	7.7210994
411	Bladder-Cancer	GSE31684	GSM786564	T	None	7.7210994
412	Bladder-Cancer	GSE31684	GSM786565	T	None	8.049849
413	Bladder-Cancer	GSE31684	GSM786566	T	None	7.434628
414	Bladder-Cancer	GSE31684	GSM786567	T	None	7.948367
415	Bladder-Cancer	GSE31684	GSM786568	T	None	7.960002
416	Bladder-Cancer	GSE31684	GSM786569	T	None	8.214319
417	Bladder-Cancer	GSE31684	GSM786570	T	None	7.0
418	Bladder-Cancer	GSE31684	GSM786571	T	None	8.266787
419	Bladder-Cancer	GSE31684	GSM786572	T	None	8.23362
420	Bladder-Cancer	GSE31684	GSM786573	T	None	8.134426
421	Bladder-Cancer	GSE31684	GSM786574	T	None	8.071463
422	Bladder-Cancer	GSE31684	GSM786575	T	None	8.768185
423	Bladder-Cancer	GSE31684	GSM786576	T	None	8.124122
424	Bladder-Cancer	GSE31684	GSM786577	T	None	8.523562
425	Bladder-Cancer	GSE31684	GSM786578	T	None	8.011228
426	Bladder-Cancer	GSE31684	GSM786579	T	None	7.857981
427	Bladder-Cancer	GSE31684	GSM786580	T	None	10.273795
428	Bladder-Cancer	GSE31684	GSM786581	T	None	7.169925
429	Bladder-Cancer	GSE31684	GSM786582	T	None	7.61471
430	Bladder-Cancer	GSE31684	GSM786583	T	None	8.417852
433	Bladder-Cancer	GSE2109	GSM88993	T	None	7.748193
434	Bladder-Cancer	GSE2109	GSM89048	T	None	8.149747
