Index	Tissue	Dataset_ID	Sample_ID	T:Tissue;C:Cellline	Cellline_name	Expression_level
35	Adipose-Normal	GSE13506	GSM340489	T	None	7.741467
36	Adipose-Normal	GSE13506	GSM340490	T	None	7.0552826
37	Adipose-Normal	GSE13506	GSM340491	T	None	7.6220517
38	Adipose-Normal	GSE13506	GSM340492	T	None	7.9188633
39	Adipose-Normal	GSE13506	GSM340493	T	None	8.774787
40	Adipose-Normal	GSE13506	GSM340494	T	None	7.139551
41	Adipose-Normal	GSE13506	GSM340495	T	None	7.2094536
42	Adipose-Normal	GSE13506	GSM340496	T	None	8.422065
43	Adipose-Normal	GSE13506	GSM340497	T	None	8.417852
44	Adipose-Normal	GSE13506	GSM340498	T	None	7.4178524
45	Adipose-Normal	GSE13506	GSM340499	T	None	8.238404
46	Adipose-Normal	GSE13506	GSM340500	T	None	7.900867
47	Adipose-Normal	GSE13506	GSM340501	T	None	8.894817
48	Adipose-Normal	GSE13506	GSM340502	T	None	7.9829936
49	Adipose-Normal	GSE13506	GSM340503	T	None	8.430452
50	Adipose-Normal	GSE13506	GSM340504	T	None	9.590587
51	Adipose-Normal	GSE13506	GSM340505	T	None	8.276124
52	Adipose-Normal	GSE13506	GSM340506	T	None	6.643856
53	Adipose-Normal	GSE13506	GSM340507	T	None	7.820179
54	Adipose-Normal	GSE13506	GSM340508	T	None	7.0768156
55	Adipose-Normal	GSE13506	GSM340509	T	None	8.027906
56	Adipose-Normal	GSE13506	GSM340510	T	None	8.455327
57	Adipose-Normal	GSE13506	GSM340511	T	None	7.67948
58	Adipose-Normal	GSE13506	GSM340512	T	None	8.778077
59	Adipose-Normal	GSE13506	GSM340513	T	None	8.603626
60	Adipose-Normal	GSE13506	GSM340514	T	None	9.679481
61	Adipose-Normal	GSE13506	GSM340515	T	None	8.447083
62	Adipose-Normal	GSE13506	GSM340516	T	None	8.491853
63	Adipose-Normal	GSE13506	GSM340517	T	None	8.531382
64	Adipose-Normal	GSE13506	GSM340518	T	None	8.257388
65	Adipose-Normal	GSE13506	GSM340519	T	None	8.5622425
66	Adipose-Normal	GSE13506	GSM340520	T	None	9.0633955
67	Adipose-Normal	GSE13506	GSM340521	T	None	8.519636
68	Adipose-Normal	GSE13506	GSM340522	T	None	8.47978
69	Adipose-Normal	GSE13506	GSM340523	T	None	9.113742
70	Adipose-Normal	GSE13506	GSM340524	T	None	9.036174
71	Adipose-Normal	GSE13506	GSM340525	T	None	8.1649065
72	Adipose-Normal	GSE13506	GSM340526	T	None	8.658212
73	Adipose-Normal	GSE13506	GSM340527	T	None	8.3663225
74	Adipose-Normal	GSE13506	GSM340528	T	None	8.515699
75	Adipose-Normal	GSE13506	GSM340529	T	None	7.839204
76	Adipose-Normal	GSE13506	GSM340530	T	None	8.139551
77	Adipose-Normal	GSE13506	GSM340531	T	None	7.491853
78	Adipose-Normal	GSE13506	GSM340532	T	None	8.686501
79	Adipose-Normal	GSE13506	GSM340533	T	None	9.157347
80	Adipose-Normal	GSE13506	GSM340534	T	None	7.960002
81	Adipose-Normal	GSE13506	GSM340535	T	None	7.636625
82	Adipose-Normal	GSE13506	GSM340536	T	None	7.67948
83	Adrenal_Gland-Cancer	GSE19776	GSM1094056	T	None	10.2772875
84	Adrenal_Gland-Cancer	GSE19776	GSM1094057	T	None	10.176173
85	Adrenal_Gland-Cancer	GSE19776	GSM1094058	T	None	10.605479
86	Adrenal_Gland-Cancer	GSE19776	GSM1094059	T	None	10.06609
87	Adrenal_Gland-Cancer	GSE19776	GSM1094060	T	None	9.255029
88	Adrenal_Gland-Cancer	GSE19776	GSM1094061	T	None	9.594325
89	Adrenal_Gland-Cancer	GSE19776	GSM1094062	T	None	10.82893
90	Adrenal_Gland-Cancer	GSE19776	GSM1094063	T	None	8.957102
91	Adrenal_Gland-Cancer	GSE19776	GSM1094064	T	None	9.1111355
92	Adrenal_Gland-Cancer	GSE19776	GSM1094065	T	None	11.7414665
93	Adrenal_Gland-Cancer	GSE19776	GSM1094066	T	None	9.870365
94	Adrenal_Gland-Cancer	GSE19776	GSM1094067	T	None	9.779719
95	Adrenal_Gland-Cancer	GSE19776	GSM1094068	T	None	9.707359
96	Adrenal_Gland-Cancer	GSE19776	GSM1094069	T	None	11.065416
97	Adrenal_Gland-Cancer	GSE19776	GSM1094070	T	None	10.389093
98	Adrenal_Gland-Cancer	GSE19776	GSM1094071	T	None	9.658212
99	Adrenal_Gland-Cancer	GSE19776	GSM1094072	T	None	9.831307
100	Adrenal_Gland-Cancer	GSE19776	GSM1094073	T	None	10.064743
101	Adrenal_Gland-Cancer	GSE19776	GSM1094074	T	None	10.047124
102	Adrenal_Gland-Cancer	GSE19776	GSM1094075	T	None	10.4346285
103	Adrenal_Gland-Cancer	GSE19776	GSM1094076	T	None	9.364135
104	Adrenal_Gland-Cancer	GSE19776	GSM1094077	T	None	11.032045
105	Adrenal_Gland-Cancer	GSE19776	GSM1094078	T	None	11.500344
106	Adrenal_Gland-Cancer	GSE19776	GSM1094079	T	None	9.310613
107	Adrenal_Gland-Cancer	GSE19776	GSM1094080	T	None	9.957102
108	Adrenal_Gland-Cancer	GSE2109	GSM117754	T	None	7.0768156
109	Adrenal_Gland-Cancer	GSE2109	GSM203678	T	None	7.2854023
110	Adrenal_Gland-Cancer	GSE8514	GSM211446	T	None	8.48784
111	Adrenal_Gland-Cancer	GSE8514	GSM211451	T	None	7.5622425
112	Adrenal_Gland-Cancer	GSE8514	GSM211452	T	None	9.139551
113	Adrenal_Gland-Cancer	GSE8514	GSM211453	T	None	9.503826
114	Adrenal_Gland-Cancer	GSE8514	GSM211454	T	None	7.9886847
115	Adrenal_Gland-Cancer	GSE8514	GSM211455	T	None	9.287712
116	Adrenal_Gland-Cancer	GSE8514	GSM211456	T	None	8.219169
117	Adrenal_Gland-Cancer	GSE8514	GSM211457	T	None	7.523562
118	Adrenal_Gland-Cancer	GSE8514	GSM211458	T	None	8.933691
119	Adrenal_Gland-Cancer	GSE8514	GSM211459	T	None	8.348728
120	Adrenal_Gland-Cancer	GSE8514	GSM211460	T	None	8.906891
121	Adrenal_Gland-Cancer	GSE2109	GSM38072	T	None	9.9307375
122	Adrenal_Gland-Cancer	GSE2109	GSM46946	T	None	9.202124
123	Adrenal_Gland-Cancer	GSE19776	GSM493255	T	None	6.61471
124	Adrenal_Gland-Cancer	GSE19776	GSM493256	T	None	10.763212
125	Adrenal_Gland-Cancer	GSE19776	GSM493257	T	None	12.26092
126	Adrenal_Gland-Cancer	GSE19776	GSM493258	T	None	11.98833
127	Adrenal_Gland-Cancer	GSE19776	GSM493259	T	None	7.900867
128	Adrenal_Gland-Cancer	GSE19776	GSM493260	T	None	6.1085243
129	Adrenal_Gland-Cancer	GSE19776	GSM493261	T	None	6.9188633
130	Adrenal_Gland-Cancer	GSE19776	GSM493262	T	None	8.204571
131	Adrenal_Gland-Cancer	GSE19776	GSM493263	T	None	7.0552826
132	Adrenal_Gland-Cancer	GSE19776	GSM493264	T	None	7.8265486
133	Adrenal_Gland-Cancer	GSE19776	GSM493265	T	None	5.5849624
134	Adrenal_Gland-Cancer	GSE19776	GSM493266	T	None	8.33539
135	Adrenal_Gland-Cancer	GSE19776	GSM493267	T	None	9.611025
136	Adrenal_Gland-Cancer	GSE19776	GSM493268	T	None	9.319673
137	Adrenal_Gland-Cancer	GSE19776	GSM493269	T	None	8.9307375
138	Adrenal_Gland-Cancer	GSE19776	GSM493270	T	None	11.12735
139	Adrenal_Gland-Cancer	GSE19776	GSM493271	T	None	8.774787
140	Adrenal_Gland-Cancer	GSE19776	GSM493272	T	None	7.857981
141	Adrenal_Gland-Cancer	GSE19776	GSM493273	T	None	9.328675
142	Adrenal_Gland-Cancer	GSE33371	GSM825377	T	None	8.06609
143	Adrenal_Gland-Cancer	GSE33371	GSM825378	T	None	7.011227
144	Adrenal_Gland-Cancer	GSE33371	GSM825379	T	None	7.4594316
145	Adrenal_Gland-Cancer	GSE33371	GSM825380	T	None	8.055283
146	Adrenal_Gland-Cancer	GSE33371	GSM825381	T	None	7.7615514
147	Adrenal_Gland-Cancer	GSE33371	GSM825382	T	None	8.707359
148	Adrenal_Gland-Cancer	GSE33371	GSM825383	T	None	7.7813597
149	Adrenal_Gland-Cancer	GSE33371	GSM825384	T	None	8.317412
150	Adrenal_Gland-Cancer	GSE33371	GSM825385	T	None	8.463525
151	Adrenal_Gland-Cancer	GSE33371	GSM825386	T	None	8.603626
152	Adrenal_Gland-Cancer	GSE33371	GSM825387	T	None	7.8265486
153	Adrenal_Gland-Cancer	GSE33371	GSM825388	T	None	9.207014
154	Adrenal_Gland-Cancer	GSE33371	GSM825389	T	None	9.55267
155	Adrenal_Gland-Cancer	GSE33371	GSM825390	T	None	7.8137813
156	Adrenal_Gland-Cancer	GSE33371	GSM825391	T	None	8.303781
157	Adrenal_Gland-Cancer	GSE33371	GSM825392	T	None	8.375039
158	Adrenal_Gland-Cancer	GSE33371	GSM825393	T	None	8.584963
159	Adrenal_Gland-Cancer	GSE33371	GSM825394	T	None	8.379378
160	Adrenal_Gland-Cancer	GSE33371	GSM825395	T	None	8.299208
161	Adrenal_Gland-Cancer	GSE33371	GSM825396	T	None	7.820179
162	Adrenal_Gland-Cancer	GSE33371	GSM825397	T	None	8.622052
163	Adrenal_Gland-Cancer	GSE33371	GSM825398	T	None	8.550747
164	Adrenal_Gland-Cancer	GSE33371	GSM825399	T	None	7.357552
165	Adrenal_Gland-Cancer	GSE33371	GSM825400	T	None	8.861087
166	Adrenal_Gland-Cancer	GSE33371	GSM825401	T	None	9.483816
167	Adrenal_Gland-Cancer	GSE33371	GSM825402	T	None	6.768184
168	Adrenal_Gland-Cancer	GSE33371	GSM825403	T	None	7.383704
169	Adrenal_Gland-Cancer	GSE33371	GSM825404	T	None	9.2946205
170	Adrenal_Gland-Cancer	GSE33371	GSM825405	T	None	7.2479277
171	Adrenal_Gland-Cancer	GSE33371	GSM825406	T	None	10.559377
172	Adrenal_Gland-Cancer	GSE33371	GSM825407	T	None	8.816983
173	Adrenal_Gland-Cancer	GSE33371	GSM825408	T	None	6.794416
174	Adrenal_Gland-Cancer	GSE33371	GSM825409	T	None	8.379378
175	Adrenal_Gland-Cancer	GSE33371	GSM825410	T	None	7.2854023
176	Adrenal_Gland-Cancer	GSE33371	GSM825411	T	None	6.507795
177	Adrenal_Gland-Cancer	GSE33371	GSM825412	T	None	7.9886847
178	Adrenal_Gland-Cancer	GSE33371	GSM825413	T	None	9.449148
179	Adrenal_Gland-Cancer	GSE33371	GSM825414	T	None	9.451211
180	Adrenal_Gland-Cancer	GSE33371	GSM825415	T	None	11.231221
181	Adrenal_Gland-Cancer	GSE33371	GSM825416	T	None	9.5961895
182	Adrenal_Gland-Cancer	GSE33371	GSM825417	T	None	8.771489
183	Adrenal_Gland-Cancer	GSE33371	GSM825418	T	None	10.122828
184	Adrenal_Gland-Cancer	GSE33371	GSM825419	T	None	6.9188633
185	Adrenal_Gland-Cancer	GSE33371	GSM825420	T	None	8.636624
186	Adrenal_Gland-Cancer	GSE33371	GSM825421	T	None	9.503826
187	Adrenal_Gland-Cancer	GSE33371	GSM825422	T	None	9.0443945
188	Adrenal_Gland-Cancer	GSE33371	GSM825423	T	None	10.384784
189	Adrenal_Gland-Cancer	GSE33371	GSM825424	T	None	6.169925
190	Adrenal_Gland-Cancer	GSE33371	GSM825425	T	None	9.695229
191	Adrenal_Gland-Cancer	GSE33371	GSM825426	T	None	6.61471
192	Adrenal_Gland-Cancer	GSE33371	GSM825427	T	None	9.036174
193	Adrenal_Gland-Cancer	GSE33371	GSM825428	T	None	7.4757333
194	Adrenal_Gland-Cancer	GSE33371	GSM825429	T	None	7.971544
195	Adrenal_Gland-Cancer	GSE33371	GSM825430	T	None	7.876517
196	Adrenal_Gland-Cancer	GSE33371	GSM825431	T	None	7.139551
197	Adrenal_Gland-Normal	GSE43346	GSM1060745	T	None	8.721099
198	Adrenal_Gland-Normal	GSE8514	GSM211447	T	None	8.299208
199	Adrenal_Gland-Normal	GSE8514	GSM211448	T	None	8.308339
200	Adrenal_Gland-Normal	GSE8514	GSM211449	T	None	8.308339
201	Adrenal_Gland-Normal	GSE8514	GSM211450	T	None	8.503826
202	Adrenal_Gland-Normal	GSE19776	GSM493251	T	None	7.2667866
203	Adrenal_Gland-Normal	GSE19776	GSM493252	T	None	7.61471
204	Adrenal_Gland-Normal	GSE19776	GSM493253	T	None	9.139551
205	Adrenal_Gland-Normal	GSE19776	GSM493254	T	None	9.2946205
206	Adrenal_Gland-Normal	GSE33371	GSM825367	T	None	8.588715
207	Adrenal_Gland-Normal	GSE33371	GSM825368	T	None	9.076816
208	Adrenal_Gland-Normal	GSE33371	GSM825369	T	None	9.453271
209	Adrenal_Gland-Normal	GSE33371	GSM825370	T	None	8.139551
210	Adrenal_Gland-Normal	GSE33371	GSM825371	T	None	9.219169
211	Adrenal_Gland-Normal	GSE33371	GSM825372	T	None	8.636624
212	Adrenal_Gland-Normal	GSE33371	GSM825373	T	None	8.118941
213	Adrenal_Gland-Normal	GSE33371	GSM825374	T	None	8.611025
214	Adrenal_Gland-Normal	GSE33371	GSM825375	T	None	8.888743
215	Adrenal_Gland-Normal	GSE33371	GSM825376	T	None	8.857981
246	Bladder-Cancer	GSE2109	GSM102434	T	None	8.361944
247	Bladder-Cancer	GSE2109	GSM102437	T	None	8.84235
248	Bladder-Cancer	GSE2109	GSM102470	T	None	9.774787
249	Bladder-Cancer	GSE2109	GSM102475	T	None	9.847057
253	Bladder-Cancer	GSE2109	GSM117677	T	None	8.686501
254	Bladder-Cancer	GSE2109	GSM137919	T	None	8.4346285
255	Bladder-Cancer	GSE2109	GSM137976	T	None	8.092757
256	Bladder-Cancer	GSE2109	GSM152625	T	None	8.778077
257	Bladder-Cancer	GSE2109	GSM152717	T	None	8.06609
258	Bladder-Cancer	GSE2109	GSM152732	T	None	9.501837
259	Bladder-Cancer	GSE2109	GSM152779	T	None	9.719389
260	Bladder-Cancer	GSE2109	GSM152797	T	None	8.422065
261	Bladder-Cancer	GSE2109	GSM179874	T	None	9.700439
262	Bladder-Cancer	GSE2109	GSM179921	T	None	7.507795
263	Bladder-Cancer	GSE2109	GSM179926	T	None	9.310613
264	Bladder-Cancer	GSE7476	GSM180995	T	None	8.353147
265	Bladder-Cancer	GSE7476	GSM180996	T	None	9.449148
266	Bladder-Cancer	GSE7476	GSM180997	T	None	10.659996
267	Bladder-Cancer	GSE7476	GSM180998	T	None	11.290595
268	Bladder-Cancer	GSE7476	GSM180999	T	None	8.5736475
269	Bladder-Cancer	GSE7476	GSM181000	T	None	9.826549
270	Bladder-Cancer	GSE7476	GSM181001	T	None	10.957102
271	Bladder-Cancer	GSE7476	GSM181002	T	None	10.900112
272	Bladder-Cancer	GSE2109	GSM203714	T	None	8.84549
273	Bladder-Cancer	GSE2109	GSM203738	T	None	6.7548876
274	Bladder-Cancer	GSE2109	GSM203753	T	None	7.665336
275	Bladder-Cancer	GSE2109	GSM203793	T	None	9.768185
276	Bladder-Cancer	GSE2109	GSM231906	T	None	7.434628
277	Bladder-Cancer	GSE2109	GSM46920	T	None	10.946906
278	Bladder-Cancer	GSE2109	GSM53030	T	None	8.154819
279	Bladder-Cancer	GSE2109	GSM53097	T	None	8.038919
280	Bladder-Cancer	GSE2109	GSM53117	T	None	9.926296
281	Bladder-Cancer	GSE2109	GSM53137	T	None	10.112439
282	Bladder-Cancer	GSE2109	GSM53139	T	None	10.00422
283	Bladder-Cancer	GSE30522	GSM756939	T	None	11.166791
284	Bladder-Cancer	GSE30522	GSM756940	T	None	9.030667
285	Bladder-Cancer	GSE2109	GSM76532	T	None	7.894818
286	Bladder-Cancer	GSE31189	GSM773124	T	None	5.2854023
287	Bladder-Cancer	GSE31189	GSM773125	T	None	8.3442955
288	Bladder-Cancer	GSE31189	GSM773126	T	None	6.84549
289	Bladder-Cancer	GSE31189	GSM773127	T	None	4.9068904
290	Bladder-Cancer	GSE31189	GSM773128	T	None	7.807355
291	Bladder-Cancer	GSE31189	GSM773129	T	None	7.807355
292	Bladder-Cancer	GSE31189	GSM773130	T	None	9.296916
293	Bladder-Cancer	GSE31189	GSM773131	T	None	9.746514
294	Bladder-Cancer	GSE31189	GSM773132	T	None	5.4594316
295	Bladder-Cancer	GSE31189	GSM773133	T	None	4.643856
296	Bladder-Cancer	GSE31189	GSM773134	T	None	9.721099
297	Bladder-Cancer	GSE31189	GSM773135	T	None	9.962896
298	Bladder-Cancer	GSE31189	GSM773136	T	None	8.228819
299	Bladder-Cancer	GSE31189	GSM773137	T	None	7.2479277
300	Bladder-Cancer	GSE31189	GSM773138	T	None	5.426265
301	Bladder-Cancer	GSE31189	GSM773139	T	None	8.1848755
302	Bladder-Cancer	GSE31189	GSM773140	T	None	8.396605
303	Bladder-Cancer	GSE31189	GSM773141	T	None	5.882643
304	Bladder-Cancer	GSE31189	GSM773142	T	None	5.5849624
305	Bladder-Cancer	GSE31189	GSM773143	T	None	5.129283
306	Bladder-Cancer	GSE31189	GSM773144	T	None	7.011227
307	Bladder-Cancer	GSE31189	GSM773145	T	None	8.1649065
308	Bladder-Cancer	GSE31189	GSM773146	T	None	4.643856
309	Bladder-Cancer	GSE31189	GSM773147	T	None	9.224002
310	Bladder-Cancer	GSE31189	GSM773148	T	None	8.751544
311	Bladder-Cancer	GSE31189	GSM773149	T	None	7.169925
312	Bladder-Cancer	GSE31189	GSM773150	T	None	9.121533
313	Bladder-Cancer	GSE31189	GSM773151	T	None	3.7004397
314	Bladder-Cancer	GSE31189	GSM773152	T	None	7.6582117
315	Bladder-Cancer	GSE31189	GSM773153	T	None	7.643856
316	Bladder-Cancer	GSE31189	GSM773154	T	None	9.751544
317	Bladder-Cancer	GSE31189	GSM773155	T	None	10.388018
318	Bladder-Cancer	GSE31189	GSM773156	T	None	10.148477
319	Bladder-Cancer	GSE31189	GSM773157	T	None	10.743993
320	Bladder-Cancer	GSE31189	GSM773158	T	None	8.942514
321	Bladder-Cancer	GSE31189	GSM773159	T	None	5.6724253
322	Bladder-Cancer	GSE31189	GSM773160	T	None	8.554589
323	Bladder-Cancer	GSE31189	GSM773161	T	None	9.987264
324	Bladder-Cancer	GSE31189	GSM773162	T	None	4.807355
325	Bladder-Cancer	GSE31189	GSM773163	T	None	6.643856
326	Bladder-Cancer	GSE31189	GSM773164	T	None	10.981567
327	Bladder-Cancer	GSE31189	GSM773165	T	None	9.689998
328	Bladder-Cancer	GSE31189	GSM773166	T	None	10.401946
329	Bladder-Cancer	GSE31189	GSM773167	T	None	10.743993
330	Bladder-Cancer	GSE31189	GSM773168	T	None	10.105908
331	Bladder-Cancer	GSE31189	GSM773169	T	None	7.4676056
332	Bladder-Cancer	GSE31189	GSM773170	T	None	9.881114
333	Bladder-Cancer	GSE31189	GSM773171	T	None	8.848623
334	Bladder-Cancer	GSE31189	GSM773172	T	None	6.3037806
335	Bladder-Cancer	GSE31189	GSM773173	T	None	8.879583
336	Bladder-Cancer	GSE31189	GSM773174	T	None	8.748193
337	Bladder-Cancer	GSE31189	GSM773175	T	None	9.828136
338	Bladder-Cancer	GSE31684	GSM786491	T	None	9.4346285
339	Bladder-Cancer	GSE31684	GSM786492	T	None	8.744834
340	Bladder-Cancer	GSE31684	GSM786493	T	None	8.0821495
341	Bladder-Cancer	GSE31684	GSM786494	T	None	9.240791
342	Bladder-Cancer	GSE31684	GSM786495	T	None	9.417852
343	Bladder-Cancer	GSE31684	GSM786496	T	None	9.567956
344	Bladder-Cancer	GSE31684	GSM786497	T	None	10.897089
345	Bladder-Cancer	GSE31684	GSM786498	T	None	11.095397
346	Bladder-Cancer	GSE31684	GSM786499	T	None	10.112439
347	Bladder-Cancer	GSE31684	GSM786500	T	None	10.778898
348	Bladder-Cancer	GSE31684	GSM786501	T	None	8.308339
349	Bladder-Cancer	GSE31684	GSM786502	T	None	9.837628
350	Bladder-Cancer	GSE31684	GSM786503	T	None	11.755722
351	Bladder-Cancer	GSE31684	GSM786504	T	None	11.487338
352	Bladder-Cancer	GSE31684	GSM786505	T	None	10.181152
353	Bladder-Cancer	GSE31684	GSM786506	T	None	9.631177
354	Bladder-Cancer	GSE31684	GSM786507	T	None	8.962896
355	Bladder-Cancer	GSE31684	GSM786508	T	None	8.06609
356	Bladder-Cancer	GSE31684	GSM786509	T	None	10.120238
357	Bladder-Cancer	GSE31684	GSM786510	T	None	9.856425
358	Bladder-Cancer	GSE31684	GSM786511	T	None	9.027906
359	Bladder-Cancer	GSE31684	GSM786512	T	None	9.01959
360	Bladder-Cancer	GSE31684	GSM786513	T	None	9.509775
361	Bladder-Cancer	GSE31684	GSM786514	T	None	8.592457
362	Bladder-Cancer	GSE31684	GSM786515	T	None	10.719389
363	Bladder-Cancer	GSE31684	GSM786516	T	None	9.392318
364	Bladder-Cancer	GSE31684	GSM786517	T	None	11.57554
365	Bladder-Cancer	GSE31684	GSM786518	T	None	9.813781
366	Bladder-Cancer	GSE31684	GSM786519	T	None	9.537218
367	Bladder-Cancer	GSE31684	GSM786520	T	None	10.027906
368	Bladder-Cancer	GSE31684	GSM786521	T	None	10.967947
369	Bladder-Cancer	GSE31684	GSM786522	T	None	8.951284
370	Bladder-Cancer	GSE31684	GSM786523	T	None	8.098032
371	Bladder-Cancer	GSE31684	GSM786524	T	None	10.138271
372	Bladder-Cancer	GSE31684	GSM786525	T	None	9.700439
373	Bladder-Cancer	GSE31684	GSM786526	T	None	7.6865005
374	Bladder-Cancer	GSE31684	GSM786527	T	None	6.9886847
375	Bladder-Cancer	GSE31684	GSM786528	T	None	9.525521
376	Bladder-Cancer	GSE31684	GSM786529	T	None	9.346514
377	Bladder-Cancer	GSE31684	GSM786530	T	None	9.611025
378	Bladder-Cancer	GSE31684	GSM786531	T	None	9.144658
379	Bladder-Cancer	GSE31684	GSM786532	T	None	9.1674185
380	Bladder-Cancer	GSE31684	GSM786533	T	None	10.618385
381	Bladder-Cancer	GSE31684	GSM786534	T	None	10.161132
382	Bladder-Cancer	GSE31684	GSM786535	T	None	10.882643
383	Bladder-Cancer	GSE31684	GSM786536	T	None	9.247928
384	Bladder-Cancer	GSE31684	GSM786537	T	None	8.055283
385	Bladder-Cancer	GSE31684	GSM786538	T	None	8.1947565
386	Bladder-Cancer	GSE31684	GSM786539	T	None	9.826549
387	Bladder-Cancer	GSE31684	GSM786540	T	None	9.355351
388	Bladder-Cancer	GSE31684	GSM786541	T	None	8.948367
389	Bladder-Cancer	GSE31684	GSM786542	T	None	10.581201
390	Bladder-Cancer	GSE31684	GSM786543	T	None	9.084808
391	Bladder-Cancer	GSE31684	GSM786544	T	None	8.169925
392	Bladder-Cancer	GSE31684	GSM786545	T	None	8.764872
393	Bladder-Cancer	GSE31684	GSM786546	T	None	10.750707
394	Bladder-Cancer	GSE31684	GSM786547	T	None	9.383704
395	Bladder-Cancer	GSE31684	GSM786548	T	None	10.001409
396	Bladder-Cancer	GSE31684	GSM786549	T	None	7.636625
397	Bladder-Cancer	GSE31684	GSM786550	T	None	11.519636
398	Bladder-Cancer	GSE31684	GSM786551	T	None	11.213104
399	Bladder-Cancer	GSE31684	GSM786552	T	None	10.290019
400	Bladder-Cancer	GSE31684	GSM786553	T	None	10.929258
401	Bladder-Cancer	GSE31684	GSM786554	T	None	7.900867
402	Bladder-Cancer	GSE31684	GSM786555	T	None	9.337622
403	Bladder-Cancer	GSE31684	GSM786556	T	None	7.7347097
404	Bladder-Cancer	GSE31684	GSM786557	T	None	8.033423
405	Bladder-Cancer	GSE31684	GSM786558	T	None	7.768184
406	Bladder-Cancer	GSE31684	GSM786559	T	None	8.257388
407	Bladder-Cancer	GSE31684	GSM786560	T	None	9.908393
408	Bladder-Cancer	GSE31684	GSM786561	T	None	9.495855
409	Bladder-Cancer	GSE31684	GSM786562	T	None	9.906891
410	Bladder-Cancer	GSE31684	GSM786563	T	None	9.473705
411	Bladder-Cancer	GSE31684	GSM786564	T	None	10.887982
412	Bladder-Cancer	GSE31684	GSM786565	T	None	9.921841
413	Bladder-Cancer	GSE31684	GSM786566	T	None	8.707359
414	Bladder-Cancer	GSE31684	GSM786567	T	None	10.814583
415	Bladder-Cancer	GSE31684	GSM786568	T	None	8.758224
416	Bladder-Cancer	GSE31684	GSM786569	T	None	8.861087
417	Bladder-Cancer	GSE31684	GSM786570	T	None	10.515699
418	Bladder-Cancer	GSE31684	GSM786571	T	None	11.764457
419	Bladder-Cancer	GSE31684	GSM786572	T	None	9.247928
420	Bladder-Cancer	GSE31684	GSM786573	T	None	8.807355
421	Bladder-Cancer	GSE31684	GSM786574	T	None	9.126704
422	Bladder-Cancer	GSE31684	GSM786575	T	None	8.665336
423	Bladder-Cancer	GSE31684	GSM786576	T	None	10.683872
424	Bladder-Cancer	GSE31684	GSM786577	T	None	8.33539
425	Bladder-Cancer	GSE31684	GSM786578	T	None	10.711667
426	Bladder-Cancer	GSE31684	GSM786579	T	None	8.531382
427	Bladder-Cancer	GSE31684	GSM786580	T	None	10.342074
428	Bladder-Cancer	GSE31684	GSM786581	T	None	10.266787
429	Bladder-Cancer	GSE31684	GSM786582	T	None	8.951284
430	Bladder-Cancer	GSE31684	GSM786583	T	None	8.3706875
433	Bladder-Cancer	GSE2109	GSM88993	T	None	8.686501
434	Bladder-Cancer	GSE2109	GSM89048	T	None	10.3014965
435	Bladder-Cancer	GSE2109	GSM89073	T	None	8.118941
